name,restaurant_address,subzone_name,website,serves_veg_flag,pure_veg_flag,temp_closed_flag,is_seating_available,lat,phone,cuisine_mexican,cuisine_fusion,cuisine_sandwich,cuisine_bakery,cuisine_burger,cuisine_canadian,cuisine_vegetarian,cuisine_bar_food,cuisine_tapas,cuisine_american,cuisine_bbq,cuisine_southern,cuisine_desserts,cuisine_seafood,cuisine_cafe,cuisine_italian,cuisine_pizza,cuisine_diner,cuisine_french,cuisine_steak,cuisine_asian,cuisine_international,cuisine_ice_cream,cuisine_middle_eastern,cuisine_indian,cuisine_european,cuisine_thai,cuisine_greek,cuisine_sushi,cuisine_korean,cuisine_mediterranean,cuisine_malaysian,cuisine_german,cuisine_dim_sum,cuisine_japanese,cuisine_chinese,cuisine_healthy_food,cuisine_juices,cuisine_grill,cuisine_sri_lankan,cuisine_spanish,cuisine_latin_american,cuisine_north_indian,cuisine_turkish,cuisine_breakfast,cuisine_fast_food,cuisine_vietnamese,cuisine_tex-mex,cuisine_cantonese,cuisine_sichuan,cuisine_ramen,cuisine_ethiopian,cuisine_scottish,cuisine_irish,cuisine_african,cuisine_asian_fusion,cuisine_fish_and chips,cuisine_portuguese,cuisine_iranian,cuisine_south_indian,cuisine_lebanese,cuisine_hong_kong style,cuisine_tea,cuisine_afghan,cuisine_moroccan,cuisine_caribbean,cuisine_salvadorean,cuisine_british,cuisine_arabian,cuisine_swedish,cuisine_pakistani,cuisine_beverages,cuisine_eastern_european,cuisine_bubble_tea,cuisine_cajun,cuisine_taiwanese,cuisine_deli,cuisine_jamaican,cuisine_donuts,cuisine_coffee_and tea,cuisine_drinks_only,cuisine_somali,cuisine_filipino,cuisine_frozen_yogurt,cuisine_pub_food,cuisine_kebab,cuisine_syrian,cuisine_northern_chinese,cuisine_salad,cuisine_polish,cuisine_burmese,cuisine_teriyaki,cuisine_russian,cuisine_cuban
Rangoon Restaurant,"634 Somerset St W, Ottawa",The Glebe,http://www.rangoonrestaurant.ca/location/,0,0,0,TRUE,45.4118610000,+1 (613) 680-8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Flora Hall Brewing,"37 Flora Street, Ottawa, ON  K2P 1A7",Centretown,http://florahallbrewing.ca/,0,0,0,TRUE,45.4113690000,+1 (613) 695-2339,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bab El Hara Cafe and Shawarma,"257 McArthur Avenue, Ottawa K1L 6P3",Vanier,NA,0,0,0,TRUE,45.4317000000,+1 (613) 695-8955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freshly Squeezed,"Place d'Orléans, 110 Place d'Orleans Drive, First Floor, Ottawa K1C 2L9",Orleans,http://www.freshlysqueezed.ca/,0,0,0,TRUE,45.4771416667,+1 (613) 841-8786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Château Pastry,"1600 Walkley Road, Ottawa K1V 6P5",Alta Vista,NA,0,0,0,TRUE,45.3772630000,+1 (613) 744-1221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tutto Pasta,"C. D. Howe Building, 240 Sparks Street, Lower Level, Ottawa K1A 0X8",Centretown,NA,0,0,0,TRUE,45.4202120000,+1 (613) 598-0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bowl,"83 Holland Avenue, Ottawa K1Y 0Y1",Wellington West,http://www.the-bowl.com/,0,0,0,TRUE,45.4008940000,+1 (239) 734-3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thali Coconut Lagoon,"136 O’Connor St, Near Centretown, Ottawa ON K2P 2G7",Centretown,http://thaliottawa.ca,0,0,0,TRUE,45.4191277232,+1 (613) 594-4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hokkaido Ramen,"176 Rideau Street, Ottawa K1N 9P1",ByWard Market,http://hokkaidoramen.ca/,0,0,0,TRUE,45.4272110000,+1 (613) 680-8858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stonebridge Golf Club,"68 Hawktree Ridge, Ottawa, ON K2J 5N3",Barrhaven,http://www.stonebridgegc.com,0,0,0,TRUE,45.2535480000,+1 (613) 692-1174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cafe La Roche,"655 Laurier Street, Clarence-Rockland K4K 1E7",Clarence-Rockland,NA,0,0,0,TRUE,45.5540290000,+1 (613) 446-6367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S S Chip Wagon,"432 Laurier Street, Clarence-Rockland K4K 1G2",Clarence-Rockland,NA,0,0,0,TRUE,45.5535611111,+1 (613) 446-5799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chip Chop Fresh Cut Fries,411 Prescott St K0G 1J0 2T0,Kemptville,https://www.facebook.com/chipchopfries/,0,0,0,TRUE,45.0136440000,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver's,"Carleton University, University Building, 1125 Colonel By Drive, First Floor, Ottawa K1S 5B6",Old Ottawa South,NA,0,0,0,TRUE,45.3833230000,+1 (613) 520-6688,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Main Street Grill & Pizzeria,"8210 Victoria Street, Ottawa K0A 2P0",Metcalfe,NA,0,0,0,TRUE,45.2355220000,+1 (613) 821-5557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freshman Pizza,"6601 Fourth Line Road, Ottawa K0A 2T0",North Gower,http://www.freshmanpizza.ca,0,0,0,TRUE,45.1317970000,+1 (613) 489-4242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milano,"81 Madawaska Street, Arnprior K7S 1S1",Arnprior,http://arnprior.milanopizzeria.ca/,0,0,0,TRUE,45.4352360000,+1 (613) 623-2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halal House Of Lamb,"111 Mann Avenue, Ottawa K1N 5A4",Sandy Hill,NA,0,0,0,TRUE,45.4212660000,+1 (613) 231-3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Popeyes Louisiana Kitchen,1365 Woodroffe Avenue K2G 1V7,Nepean,NA,0,0,0,TRUE,45.3501090000,+1 (613) 422-7111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Magic Fryer,"330 Coventry Road, Ottawa K1K 4S3",Vanier,NA,0,0,0,TRUE,45.4210080000,+1 (613) 746-4303,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiprsnapr Brewing Co.,"14 Bexley Place, Unit 106, Ottawa K2H 8X3",Bells Corners,http://www.whiprsnaprbrewingco.com,0,0,0,TRUE,45.3302333333,+1 (613) 596-9882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Navan Restaurant,"1211 Colonial Road, Ottawa K4B 1N2",Carlsbad Springs,NA,0,0,0,TRUE,45.4210240000,+1 (613) 835-3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo-Jo's Pizzeria,4048 Carling Avenue K2K 2T5,Kanata,http://carling.jojospizza.ca/,0,0,0,TRUE,45.3366770000,+1 (613) 254-5554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza All' Antica,"Location Varies, Ottawa",Manotick,http://pizzaallantica.ca/,0,0,0,TRUE,45.2259027778,+1 (613) 843-1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Market Organics,"126 York Street, Ottawa K1N 5T5",ByWard Market,http://www.marketorganics.ca/,0,0,0,TRUE,45.4292290000,+1 (613) 241-6629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolly Hog,"2021 Carp Road, Ottawa K0A 1L0",Stittsville,http://www.jollyhog.ca/,0,0,0,TRUE,45.2736490000,+1 (613) 299-3570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Far Janos,"2335 St. Laurent Boulevard, Ottawa K1G 5G6",Alta Vista,http://www.farjanorestaurant.ca,0,0,0,TRUE,45.3832630000,+1 (613) 733-4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fryz Guyz,"1696 Montreal Road, Ottawa K1J 6N5",Gloucester,NA,0,0,0,TRUE,45.4459740000,+1 (613) 818-1182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaashi Food Centre,"802 Somerset Street West, Ottawa K1R 6R5",Centretown West,NA,0,0,0,TRUE,45.4093590000,+1 (613) 234-7226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Continental Delicatessen,"57 York Street, Ottawa K1N 9B7",ByWard Market,http://continentaldelicatessen.com/,0,0,0,TRUE,45.4282630000,+1 (613) 241-7025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noel's Kitchen,"2525 Carling Avenue, Ottawa K2B 7Z2",Bayshore,NA,0,0,0,TRUE,45.3652290000,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Brass Monkey,"Greenbank Hunt Club Centre, 250 Greenbank Road, Ottawa K2H 8X4",Bells Corners,http://www.brassmonkeybilliards.com/home/,0,0,0,TRUE,45.3253150000,+1 (613) 820-4889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Grill,"4870 Bank Street, Ottawa, ON K1X 1G6",Riverside South,NA,0,0,0,TRUE,45.3053600000,+1 (613) 858-2149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urban Indian Cafe,"1910 St Laurent Boulevard, Ottawa, ON K1G 1A4",The Glebe,NA,0,0,0,TRUE,45.4000760000,+1 (613) 247-1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shifa Restaurant,"1115 Cobden Road, Ottawa K2C 2Z1",Nepean,NA,0,0,0,TRUE,45.3527730000,+1 (613) 829-1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smiley's Deli,"Billings Bridge Shopping Centre, 2269 Riverside Drive, Ottawa K1H 7X6",Riverside,NA,0,0,0,TRUE,45.3851450000,+1 (613) 737-4445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olly Fresco's,"181 Bank Street, Ottawa K2P 1W5",Centretown,http://www.ollyfrescos.ca,0,0,0,TRUE,45.4189388889,+1 (613) 569-3860,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romeo's Kebab House,"1580 Merivale Road, Ottawa K2G 4B5",Nepean,NA,0,0,0,TRUE,45.3515388889,+1 (613) 225-6440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandy Hill Eatery and Diner,"274 Somerset Street East, Ottawa K1N 6V8",Sandy Hill,NA,0,0,0,TRUE,45.4232310000,+1 (613) 422-7431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaia Java Coffee Company,"1300 Stittsville Main Street, Ottawa K2S 1A3",Stittsville,http://www.gaiajava.ca,0,0,0,TRUE,45.2656930000,+1 (613) 836-5469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Daily Scoop,"500 Ottawa Street, Mississippi Mills K0A 1A0",Mississippi Mills,http://www.thedailyscoop.ca/,0,0,0,TRUE,45.2370760000,+1 (613) 256-9066,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Cocina Loca,"1079 Wellington St W, Ottawa K1Y 2Y3",Wellington West,NA,0,0,0,TRUE,45.4034203000,+1 (613) 798-9292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Bibliothèque Café,"Capital Hill Hotel & Suites, 88 Albert Street, Ottawa K1P 5E9",Centretown,http://www.capitalhill.com/index.php/accommodations/bibliotheque-cafe/,0,0,0,TRUE,45.4220783035,+1 (613) 235-1413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jambo Restaurant,"69 Kempster Avenue, Ottawa K2B 6M2",The Glebe,http://www.jamborestaurant.com/,0,0,0,TRUE,45.3553732000,+1 (613) 726-9393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ten Fish,"1149B Bank Street, Ottawa K1S 3X4",Old Ottawa South,http://tenfish.ca/menu.html,0,0,0,TRUE,45.3900000000,+1 (613) 702-1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medina Fried Chicken,"170 Lees Avenue, Ottawa K1S 5G5",Old Ottawa East,NA,0,0,0,TRUE,45.4152027778,+1 (613) 321-3111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boboul Pizza,"525 Limoges Road, Limoges K0A 2M0",Embrun,http://www.boboulpizza.com/,0,0,0,TRUE,45.3306868000,+1 (613) 443-3616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shakey's Homestyle Cuisine & Deli,111 Albert Street K1P 1A5,Centretown,http://www.shakeysdeli.com/,0,0,0,TRUE,45.4200000000,+1 (613) 234-2244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
