name,address,phone,lat,lng,category2,category3,dataset,Chain,Update date,NEMS Code,num_name,name_word,check,n
Tim Horton's,"401 Hazeldean Road, Kanata, ON K2L 4C6",NA,45.304056,-75.877945,Fast Food,Coffee Shop,new,NA,NA,NA,401 HAZELDEAN,TIM,TRUE,2
TIM HORTONS,401 HAZELDEAN ROAD,NA,45.30410767,-75.8779068,fast food,coffee shop,old,1,20180628,53,401 HAZELDEAN,TIM,TRUE,2
Tim Horton's,"423 Cumberland St, Ottawa, ON K1N 0B5",NA,45.427928,-75.687176,Fast Food,Coffee Shop,new,NA,NA,NA,423 CUMBERLAND,TIM,TRUE,2
TIM HORTONS,"423 Cumberland St, Ottawa, ON K1N 0B5",NA,45.4277333,-75.6870737,fast food,coffee shop,old,1,20180628,53,423 CUMBERLAND,TIM,TRUE,2
Tim Horton's,"4454 Innes Road, Orleans, ON K4A 3J7",NA,45.4608,-75.4857,Fast Food,Coffee Shop,new,NA,NA,NA,4454 INNES,TIM,TRUE,2
TIM HORTONS,4454 INNES ROAD,NA,45.46088028,-75.4859314,fast food,coffee shop,old,1,20180628,53,4454 INNES,TIM,TRUE,2
Tim Horton's,"450 Bank Street, Kanata, ON K2K 1X7",NA,45.411837,-75.693483,Fast Food,Coffee Shop,new,NA,NA,NA,450 BANK,TIM,TRUE,2
TIM HORTONS,450 BANK STREET,NA,45.41165924,-75.6934967,fast food,coffee shop,old,1,20180628,53,450 BANK,TIM,TRUE,2
Tim Horton's,"4764 Bank Street, Gloucester, ON K1T 3W7",NA,45.318763,-75.593203,Fast Food,Coffee Shop,new,NA,NA,NA,4764 BANK,TIM,TRUE,2
TIM HORTONS,4764 BANK STREET,NA,45.31878281,-75.59339142,fast food,coffee shop,old,1,20180628,53,4764 BANK,TIM,TRUE,2
Tim Horton's,"479 March Road, Kanata, ON K2K 2M5",NA,45.342139,-75.916949,Fast Food,Coffee Shop,new,NA,NA,NA,479 MARCH,TIM,TRUE,2
TIM HORTONS,479 MARCH ROAD,NA,45.3421402,-75.91692352,fast food,coffee shop,old,1,20180628,53,479 MARCH,TIM,TRUE,2
Tim Horton's,"50 Rideau Street, Ottawa, ON K1N 9J7",NA,45.425823,-75.691672,Fast Food,Coffee Shop,new,NA,NA,NA,50 RIDEAU,TIM,TRUE,2
TIM HORTONS,50 RIDEAU STREET,NA,45.42550659,-75.69263458,fast food,coffee shop,old,1,20180628,53,50 RIDEAU,TIM,TRUE,2
Tim Horton's,"501 Smyth Road, Ottawa, ON K1H 8L6",NA,45.402029,-75.646051,Fast Food,Coffee Shop,new,NA,NA,NA,501 SMYTH,TIM,TRUE,2
TIM HORTONS,"501 Smyth Rd, Ottawa, ON K1H 8L6",NA,45.4028386,-75.6481867,fast food,coffee shop,old,1,20180628,53,501 SMYTH,TIM,TRUE,2
Tim Horton's,"501 Terry Fox Drive, Kanata, ON K2T 1E8",NA,45.310008,-75.918352,Fast Food,Coffee Shop,new,NA,NA,NA,501 TERRY,TIM,TRUE,2
TIM HORTONS,501 TERRY FOX DRIVE,NA,45.31016159,-75.9187088,fast food,coffee shop,old,1,20180628,53,501 TERRY,TIM,TRUE,2
Tim Horton's,"525 Somerset Street West, Ottawa, ON K1R 5W6",NA,45.413303,-75.7018,Fast Food,Coffee Shop,new,NA,NA,NA,525 SOMERSET,TIM,TRUE,2
TIM HORTONS,"525 Somerset St W, Ottawa, ON K1R 5W6",NA,45.4133196,-75.7018015,fast food,coffee shop,old,1,20180628,53,525 SOMERSET,TIM,TRUE,2
Tim Horton's,"535 Terminal Ave, Ottawa, ON K1G 0Z2",NA,45.414723,-75.643608,Fast Food,Coffee Shop,new,NA,NA,NA,535 TERMINAL,TIM,TRUE,2
TIM HORTONS,535 TERMINAL AVENUE,NA,45.41470718,-75.6436615,fast food,coffee shop,old,1,20180628,53,535 TERMINAL,TIM,TRUE,2
Tim Horton's,"5357 Fernbank, Kanata, ON K2S 1B6",NA,45.274582,-75.872006,Fast Food,Coffee Shop,new,NA,NA,NA,5357 FERNBANK,TIM,TRUE,2
TIM HORTONS,5357 FERNBANK ROAD,NA,45.27474976,-75.87246704,fast food,coffee shop,old,1,20180628,53,5357 FERNBANK,TIM,TRUE,2
Tim Horton's,"585 Montreal Road, Ottawa, ON K1K 4K3",NA,45.442426,-75.644621,Fast Food,Coffee Shop,new,NA,NA,NA,585 MONTREAL,TIM,TRUE,2
TIM HORTONS,585 MONTREAL ROAD,NA,45.4422226,-75.6447525,fast food,coffee shop,old,1,20180628,53,585 MONTREAL,TIM,TRUE,2
Tim Horton's,"6 Edgewater Road, Kanata, ON K2L 1V8",NA,45.295222,-75.893934,Fast Food,Coffee Shop,new,NA,NA,NA,6 EDGEWATER,TIM,TRUE,2
TIM HORTONS,6 EDGEWATER STREET,NA,45.29524231,-75.89401245,fast food,coffee shop,old,1,20180628,53,6 EDGEWATER,TIM,TRUE,2
Tim Horton's,"631 Industrial Avenue, Ottawa, ON K1G 0Z1",NA,45.411161,-75.640794,Fast Food,Coffee Shop,new,NA,NA,NA,631 INDUSTRIAL,TIM,TRUE,2
TIM HORTONS,631 INDUSTRIAL AVENUE,NA,45.41135406,-75.64091492,fast food,coffee shop,old,1,20180628,53,631 INDUSTRIAL,TIM,TRUE,2
Tim Horton's,"650 Eagleson Rd, Kanata, ON K2M 1H4",NA,45.288154,-75.86851,Fast Food,Coffee Shop,new,NA,NA,NA,650 EAGLESON,TIM,TRUE,2
TIM HORTONS,650 EAGLESON ROAD,NA,45.28833389,-75.86895752,fast food,coffee shop,old,1,20180628,53,650 EAGLESON,TIM,TRUE,2
Tim Horton's,"655 Bronson Avenue, Ottawa, ON K1S 4E7",NA,45.403892,-75.70143,Fast Food,Coffee Shop,new,NA,NA,NA,655 BRONSON,TIM,TRUE,2
TIM HORTONS,655 BRONSON AVENUE,NA,45.40346527,-75.70088959,fast food,coffee shop,old,1,20180628,53,655 BRONSON,TIM,TRUE,2
Tim Horton's,"90 Elgin Street, Ottawa, ON K1P 0C6",NA,45.422085,-75.69477,Fast Food,Coffee Shop,new,NA,NA,NA,90 ELGIN,TIM,TRUE,2
TIM HORTONS,"90 Elgin St Unit 2, Ottawa, ON K1P 0C6",NA,45.4220487,-75.694691,fast food,coffee shop,old,1,20180628,53,90 ELGIN,TIM,TRUE,2
Tim Horton's,"911 Watters Road, Orleans, ON K4A 3K5",NA,45.4841,-75.4756,Fast Food,Coffee Shop,new,NA,NA,NA,911 WATTERS,TIM,TRUE,2
TIM HORTONS,911 WATTERS ROAD,NA,45.48397064,-75.47573853,fast food,coffee shop,old,1,20180628,53,911 WATTERS,TIM,TRUE,2
Tim Horton's,"989 River Road, Manotick, ON K4M 1B2",NA,45.234403,-75.676383,Fast Food,Coffee Shop,new,NA,NA,NA,989 RIVER,TIM,TRUE,2
TIM HORTONS,989 RIVER ROAD,NA,45.23456192,-75.67642212,fast food,coffee shop,old,1,20180628,53,989 RIVER,TIM,TRUE,2
Tim Horton's,"993 Richmond Rd, Ottawa, ON K2B 6R1",NA,45.375916,-75.77702,Fast Food,Coffee Shop,new,NA,NA,NA,993 RICHMOND,TIM,TRUE,2
TIM HORTONS,993 RICHMOND ROAD,NA,45.37588501,-75.77709198,fast food,coffee shop,old,1,20180628,53,993 RICHMOND,TIM,TRUE,2
Time Out Pub,"1119 Meadowlands Dr E, Nepean, ON K2E 6J5",NA,45.3623073,-75.7122033,restaurant,nightlife,old,0,201806,NA,1119 MEADOWLANDS,TIME,TRUE,2
Time Out Pub & Grill,"1119 Meadowlands Drive East, Ottawa K2E 6J5",+1 (613) 726-3003,45.362927,-75.712073,Restaurant,Dine Out,new,NA,NA,NA,1119 MEADOWLANDS,TIME,TRUE,2
Timothy's,"234 Laurier Avenue East, Ottawa K1N 6P2",+1 (613) 567-8181,45.425839,-75.681331,Restaurant,Dine Out,new,NA,NA,NA,234 LAURIER,TIMOTHY,TRUE,2
TIMOTHY'S WORLD COFFEE,234 LAURIER AVENUE EAST,NA,45.42584229,-75.68139648,fast food,coffee shop,old,1,20180628,271,234 LAURIER,TIMOTHY,TRUE,2
Tokyo Grill,"Gloucester Centre, 1980 Ogilvie Road, Ottawa K1J 9L3",+1 (613) 749-1497,45.43224722,-75.60974167,Restaurant,Dine Out,new,NA,NA,NA,1980 OGILVIE,TOKYO,TRUE,2
TOKYO GRILL EXPRESS,1980 OGILVIE ROAD,NA,45.43157196,-75.61026001,fast food,regular,old,0,20180706,415,1980 OGILVIE,TOKYO,TRUE,2
Tomaso,"450 Kanata Avenue, Ottawa K2K 3M2",+1 (613) 599-4399,45.3123082,-75.9077775,Restaurant,Dine Out,new,NA,NA,NA,450 KANATA,TOMASO,TRUE,2
TOMASO GRILLED PIZZA & PANINI,450 KANATA AVENUE,NA,45.31110001,-75.9078064,fast food,regular,old,0,20180706,218,450 KANATA,TOMASO,TRUE,2
Tommy's,"260 Hearst Way, Ottawa K2L 4G6",+1 (613) 592-0442,45.31435,-75.894427,Restaurant,Dine Out,new,NA,NA,NA,260 HEARST,TOMMY,TRUE,2
Tommy's Dining Lounge,"260 Hearst Way, Kanata, ON K2L 4G6",NA,45.3143713,-75.8944336,restaurant,nightlife,old,0,201806,NA,260 HEARST,TOMMY,TRUE,2
Tony Capone's,"2369 Carling Avenue, Ottawa K2B 7G7",+1 (613) 828-8366,45.36700833,-75.77918333,Restaurant,Dine Out,new,NA,NA,NA,2369 CARLING,TONY,TRUE,2
TONY CAPONES,2369 CARLING AVENUE,NA,45.36698914,-75.77922058,restaurant,regular,old,0,20180706,NA,2369 CARLING,TONY,TRUE,2
TORINO GRILL,50 RIDEAU STREET,NA,45.42440414,-75.68993378,fast food,regular,old,0,20180706,93,50 RIDEAU,TORINO,TRUE,2
Torino Grill,"Rideau Centre, 50 Rideau Street, Ottawa K1N 9J7",+1 (613) 695-4352,45.4255824,-75.692568,Restaurant,Dine Out,new,NA,NA,NA,50 RIDEAU,TORINO,TRUE,2
Town,"296 Elgin Street, Ottawa K2P 1M3",+1 (613) 695-8696,45.4166339,-75.6894708,Restaurant,Dine Out,new,NA,NA,NA,296 ELGIN,TOWN,TRUE,2
TOWN.,296 ELGIN STREET,NA,45.4166832,-75.68947601,restaurant,regular,old,0,20180706,NA,296 ELGIN,TOWN,TRUE,2
TRATTORIA TEVERE,1200 ST LAURENT BOULEVARD,NA,45.42269135,-75.63774872,fast food,regular,old,0,20180706,316,1200 ST,TRATTORIA,TRUE,2
Trattoria Tevere,"St. Laurent Shopping Centre, 1200 St. Laurent Boulevard, Ottawa K1K 3B8",+1 (613) 695-7234,45.421024,-75.639256,Restaurant,Dine Out,new,NA,NA,NA,1200 ST,TRATTORIA,TRUE,2
TRATTORIA CAFFE ITALIA,254 PRESTON STREET,NA,45.40464783,-75.71228027,restaurant,regular,old,0,20180706,NA,254 PRESTON,TRATTORIA,TRUE,2
Trattoria Caffé Italia,"254 Preston Street, Ottawa K1R 7R4",+1 (613) 236-1081,45.40468889,-75.71208889,Restaurant,Dine Out,new,NA,NA,NA,254 PRESTON,TRATTORIA,TRUE,2
Tugal's,"74 Cobourg Street, Ottawa K1N 8G8",+1 (613) 789-9295,45.433956,-75.679784,Restaurant,Dine Out,new,NA,NA,NA,74 COBOURG,TUGAL,TRUE,2
Tugal's Restaurant,"74 Cobourg, Ottawa, ON K1N 8G8, Canada",NA,45.433727,-75.679677,restaurant,nightlife,old,0,201806,NA,74 COBOURG,TUGAL,TRUE,2
TUTTO PASTA,240 SPARKS STREET,NA,45.42038727,-75.70207214,fast food,regular,old,0,20180706,NA,240 SPARKS,TUTTO,TRUE,2
Tutto Pasta,"C. D. Howe Building, 240 Sparks Street, Lower Level, Ottawa K1A 0X8",+1 (613) 598-0004,45.420212,-75.701907,Restaurant,Dine Out,new,NA,NA,NA,240 SPARKS,TUTTO,TRUE,2
TYROS SHAWARMA & DONAIR,5929 JEANNE D'ARC BOULEVARD,NA,45.46459961,-75.54186249,fast food,regular,old,0,20180706,296,5929 JEANNE,TYROS,TRUE,2
Tyros Shawarma and Donair,"5929 Jeanne D'Arc Boulevard South, Ottawa K1C 6V8",+1 (613) 841-8444,45.46455833,-75.54163333,Restaurant,Dine Out,new,NA,NA,NA,5929 JEANNE,TYROS,TRUE,2
UMI SUSHI & TERRIYAKI,50 RIDEAU STREET,NA,45.42491913,-75.68978119,fast food,regular,old,0,20180706,396,50 RIDEAU,UMI,TRUE,2
Umi Teriyaki & Sushi,"Rideau Centre, 50 Rideau Street, Ottawa K1N 9J7",+1 (613) 695-2188,45.4255824,-75.692568,Restaurant,Dine Out,new,NA,NA,NA,50 RIDEAU,UMI,TRUE,2
Union 613,"315 Somerset St W, Ottawa, ON K2P 0J8",NA,45.4161695,-75.6949351,restaurant,nightlife,old,0,201806,NA,315 SOMERSET,UNION,TRUE,2
Union Local 613,"315 Somerset Street West, Ottawa K2P 0J8",+1 (613) 231-1010,45.4161905,-75.6944967,Restaurant,Dine Out,new,NA,NA,NA,315 SOMERSET,UNION,TRUE,2
University Bar & Grill,"196 Somerset Street East, Ottawa K1N 6V1",+1 (613) 235-7777,45.422274,-75.679443,Restaurant,Dine Out,new,NA,NA,NA,196 SOMERSET,UNIVERSITY,TRUE,2
UNIVERSITY TAVERN,"196 Somerset St E, Ottawa, ON K1N 6V1",NA,45.4220462,-75.6799088,restaurant,nightlife,old,0,201806,NA,196 SOMERSET,UNIVERSITY,TRUE,2
VALENTINE,110 PLACE D'ORLEANS,NA,45.4786644,-75.51602936,fast food,regular,old,0,20180706,381,110 PLACE,VALENTINE,TRUE,2
Valentine,"Place d'Orléans, 110 Place d'Orleans Drive, Second Floor, Ottawa K1C 2L9",+1 (613) 424-5674,45.477854,-75.516344,Restaurant,Dine Out,new,NA,NA,NA,110 PLACE,VALENTINE,TRUE,2
VIE BELLA,87 SPARKS STREET,NA,45.42302322,-75.69715881,fast food,regular,old,0,20180706,148,87 SPARKS,VIE,TRUE,2
Vie Bella Market & Deli,"87 Sparks Street, Ottawa K1P 5A5",+1 (613) 230-0666,45.42284444,-75.69709722,Restaurant,Dine Out,new,NA,NA,NA,87 SPARKS,VIE,TRUE,2
Vietnam Palace,"819 Somerset Street West, Ottawa K1R 6R5",+1 (613) 238-6758,45.409325,-75.71135833,Restaurant,Dine Out,new,NA,NA,NA,819 SOMERSET,VIETNAM,TRUE,2
VIETNAM PALACE RESTAURANT,819 SOMERSET STREET WEST,NA,45.40944672,-75.71123505,restaurant,regular,old,0,20180706,NA,819 SOMERSET,VIETNAM,TRUE,2
VILLA MADINA,8555 CAMPEAU DRIVE,NA,45.29831696,-75.93701172,fast food,regular,old,0,20180706,174,8555 CAMPEAU,VILLA,TRUE,2
Villa Madina,"Tanger Outlets, 8555 Campeau Drive, Ottawa K2T 0K5",+1 (613) 831-6656,45.298153,-75.936421,Restaurant,Dine Out,new,NA,NA,NA,8555 CAMPEAU,VILLA,TRUE,2
VIP Karaoke Bar,"610 Somerset Street West, Inside Korean Palace, Second Floor K1R 5K4",+1 (613) 983-8847: +1 (613) 680-8847,45.412338,-75.703928,Restaurant,Drinks and Nightlife,new,NA,NA,NA,610 SOMERSET,VIP,TRUE,2
VIP KARAOKE BAR INC,"610 Somerset St W, Ottawa, ON K1R 5K4",NA,45.4121026,-75.7039511,nightlife,nightlife,old,0,20180706,NA,610 SOMERSET,VIP,TRUE,2
Wei's Noodle House,"726 Somerset Street West, Ottawa K1R 6P7",+1 (613) 230-6815,45.41045833,-75.7079,Restaurant,Dine Out,new,NA,NA,NA,726 SOMERSET,WEI,TRUE,2
Wei’s Noodle House,"726 Somerset Street W, Ottawa, ON K1R 6P7",NA,45.4104248,-75.7079024,restaurant,regular,old,0,20180710,NA,726 SOMERSET,WEI,TRUE,2
WHATTA SANDWICH,55 METCALFE STREET,NA,45.42223358,-75.69608307,fast food,regular,old,0,20180706,186,55 METCALFE,WHATTA,TRUE,2
Whatta Sandwich Deli,"BDC Building, 55 Metcalfe Street, Floor M, Ottawa K1P 6L5",+1 (613) 421-6087,45.42242778,-75.69646389,Restaurant,Dine Out,new,NA,NA,NA,55 METCALFE,WHATTA,TRUE,2
Wild Wing,"700 Eagleson Rd, Kanata, ON K2M 2G9",NA,45.2859368,-75.8680446,restaurant,nightlife,old,1,20180706,NA,700 EAGLESON,WILD,TRUE,2
Wild Wing Kanata,700 Eagleson Road K2M 1P6,+1 (613) 270-9453: +1 (613) 270-9453,45.28651,-75.86833,Restaurant,Dine Out,new,NA,NA,NA,700 EAGLESON,WILD,TRUE,2
Wilfrid's Restaurant - Fairmont Château Laurier,"Fairmont Château Laurier, 1 Rideau Street, Ottawa K1N 8S7",+1 (613) 241-1414,45.42518,-75.69441,Restaurant,Dine Out,new,NA,NA,NA,1 RIDEAU,WILFRID,TRUE,2
Wilfrid’s Restaurant,"1 Rideau Street, Ottawa, ON K1N 8S7",NA,45.4256029,-75.6953579,restaurant,regular,old,0,20180710,NA,1 RIDEAU,WILFRID,TRUE,2
Won Ton House,"1300 Wellington Street West, Ottawa K1Y 3A8",+1 (613) 728-8885,45.39869444,-75.73596944,Restaurant,Dine Out,new,NA,NA,NA,1300 WELLINGTON,WON,TRUE,2
WON TON HOUSE RESTAURANT,1300 WELLINGTON STREET WEST,NA,45.39870834,-75.73588562,restaurant,regular,old,0,20180706,NA,1300 WELLINGTON,WON,TRUE,2
YKO,"375 McArthur Avenue, Ottawa K1L 6N5",+1 (613) 747-8947,45.43220556,-75.65080278,Restaurant,Dine Out,new,NA,NA,NA,375 MCARTHUR,YKO,TRUE,2
YKO BBQ CHICKEN,375 MCARTHUR AVENUE,NA,45.43216324,-75.65068054,fast food,regular,old,0,20180706,187,375 MCARTHUR,YKO,TRUE,2
Yorgo's Greek Food & Pizza,"1356 Clyde Avenue, Ottawa K2C 3Z4",+1 (613) 820-8200,45.36255278,-75.74084444,Restaurant,Dine Out,new,NA,NA,NA,1356 CLYDE,YORGO,TRUE,2
YORGO'S GREEK FOOD AND PIZZA,1356 CLYDE AVENUE,NA,45.36260986,-75.74082184,fast food,regular,old,1,20180628,223,1356 CLYDE,YORGO,TRUE,2
Zak's Cantina,"10 Byward Market Square, Ottawa, ON K1N 9B8",+1 (613) 422-9257,45.42843657,-75.69362663,Restaurant,Dine Out,new,NA,NA,NA,10 BYWARD,ZAK,TRUE,2
Zak’s Cantina,"10 Byward Market Square, Ottawa, ON K1N 7A1",NA,45.428467,-75.6936322,restaurant,nightlife,old,0,20180710,NA,10 BYWARD,ZAK,TRUE,2
Zoe's - Fairmont Château Laurier,"Fairmont Château Laurier, 1 Rideau Street, Ottawa K1N 8S7",+1 (613) 241-1414,45.42518,-75.69441,Restaurant,Dine Out,new,NA,NA,NA,1 RIDEAU,ZOE,TRUE,2
Zoe's Lounge,"1 Rideau St, Ottawa, ON K1N 8S7",NA,45.4256029,-75.6953579,restaurant,nightlife,old,0,201806,NA,1 RIDEAU,ZOE,TRUE,2
Zola's,"2194 Robertson Road, Ottawa K2H 9J5",+1 (613) 721-0227,45.31876667,-75.84023333,Restaurant,Dine Out,new,NA,NA,NA,2194 ROBERTSON,ZOLA,TRUE,2
ZOLA'S RESTAURANT,2194 ROBERTSON ROAD,NA,45.3187027,-75.84033203,restaurant,regular,old,0,20180706,NA,2194 ROBERTSON,ZOLA,TRUE,2
