name,address,phone,note,update_date,lat,lng,chain,category2,category3,ONS_ID,Nbhd,Nbhd_FR
Summersweet Foods Ottawa,"2309 Stevenage Dr, Ottawa, ON K1G 3W1",NA,NA,2021-08-26,45.379711,-75.611289,FALSE,grocery,small,917,East Industrial,Industriel-Est
SunTech Greenhouses Ltd,"5541 Doyle Rd, Manotick, ON K4M 1B4",NA,NA,2021-08-26,45.1727472,-75.6222462,FALSE,grocery,small,81,Osgoode - Vernon, 
Super Convenience Mart,"1-25 Tapiola Crescent, Ottawa, ON K1T 2J7",NA,Convenience Stores,2021-08-26,45.3638769,-75.6466612,FALSE,convenience,regular,97,South Keys - Greenboro West,South Keys - Greenboro Ouest
Supplement King,"515 Industrial Avenue, Ottawa, ON K1G 0Z1",NA,Health Food Store,2021-08-26,45.412044,-75.646533,FALSE,specialty,health store,917,East Industrial,Industriel-Est
SuzyQ Doughnuts,"1015 Wellington Street W, Ottawa, ON K1Y 2X7",NA,Doughnuts,2021-08-26,45.4050178,-75.7238346,FALSE,specialty,bakery,47,Hintonburg - Mechanicsville, 
Sweet Bite,"769 Bank Street, Ottawa, ON K1S 3V3",NA,"French, Coffee &amp; Tea, Macarons",2021-08-26,45.403953,-75.688531,FALSE,specialty,bakery,923,Glebe - Dows Lake,Glebe â€“ Lac Dows
Sweet Castle,"2446 Bank Street, Ottawa, ON K1V 1A4",NA,"Desserts, Coffee &amp; Tea, Bakeries",2021-08-26,45.3526461,-75.6469143,FALSE,specialty,bakery,38,Emerald Woods - Sawmill Creek, 
Sweet Treatz Cake Pops,"1250 Tara Drive, Ottawa, ON K2C 2H5",NA,Bakeries,2021-08-26,45.361547,-75.7509016,FALSE,specialty,bakery,11,Braemar Park - Bel Air Heights - Copeland Park,Parc Braemar - Hauteurs Bel Air - Parc Copeland
Sweets Cupcakes Candy And More,"462 Hazeldean Road, Kanata, ON K2L 1V3",NA,"Bakeries, Desserts, Custom Cakes",2021-08-26,45.2981401,-75.8872192,FALSE,specialty,bakery,924,Glen Cairn - Kanata South Business Park,Glen Cairn - Parc d'Affaires Kanata-Sud
Swiss Farmer Bakery,"851 Notre Dame Rue, Embrun, ON K0A 1W1",NA,Bakeries,2021-08-26,45.2700628,-75.2933863,FALSE,specialty,bakery,NA,NA,NA
T&T,"224 Hunt Club Road  Ottawa, ON. K1V 1C1",613-731-8113,Ottawa Store,2021-05-01,45.3339133,-75.6905898,FALSE,grocery,large,48,Hunt Club - Ottawa Airport,Hunt Club - Aéroport d'Ottawa
Take Another Bite,"148 Colonnade Road, Ottawa, ON K2E 7R4",NA,"Bakeries, Coffee &amp; Tea",2021-08-26,45.3433133,-75.7080122,FALSE,specialty,bakery,51,Hunt Club South Industrial,Hunt Club Sud Industriel
TARGET FUEL,"455 DONALD ST, OTTAWA, ON",NA,NA,2021-08-26,45.4285852,-75.6479422,FALSE,convenience,gas station,940,Overbrook - McArthur, 
Tazij House,"1620 Merivale Rd, Ottawa, ON",NA,"Cafes, Specialty Food, Middle Eastern",2021-07-06,45.3473442,-75.7321474,FALSE,grocery,small,31,Cityview - Crestview - Meadowlands, 
TeemJ's,"132F Twyford St, Ottawa, ON K1V 0V7",NA,NA,2021-08-26,45.3489201,-75.6706513,FALSE,grocery,small,49,Hunt Club East - Western Community,Hunt Club Est - Communauté de l'Ouest
terra20,"2685 Iris Street, Ottawa, ON K2C 3S4",NA,Department Stores,2021-08-26,45.3503157,-75.7846581,FALSE,specialty,health store,54,Iris - Queensway Terrance South,Iris - Queensway Terrance Sud
The Bagel Place,"283 Greenbank Rd, Ottawa, ON K2C 4G1",NA,"Bakeries, Bagels",2021-08-26,45.3242692,-75.7776888,FALSE,specialty,bakery,108,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,Woodvale - Craig Henry - Manordale - Domaines des Bois d'Arlington
The Baker,"3570 Strandherd Dr, Ottawa, ON K2J 5L4",NA,"Lebanese, Bakeries",2021-08-26,45.2751492,-75.7375557,FALSE,specialty,bakery,937,Old Barrhaven East,Old Barrhaven Est
The Barn,"6154 Abbott Street E, Stittsville, ON K2S 1V2",NA,"Nutritionists, Farmers' Market",2021-08-26,45.2591182,-75.9196397,FALSE,farmer's market,farmer's market,951,Stittsville, 
The Brittania Bakeshop,"2728 Howe Street, Ottawa, ON K2B 6W8",NA,Bakeries,2021-08-26,45.3654885,-75.7964396,FALSE,specialty,bakery,906,Britannia Village, 
The Butchery,"1821 Robertson Road, Ottawa, ON K2H 8X3",NA,"Meat Shops, Delis, Burgers",2021-08-26,45.3290888,-75.8192022,FALSE,specialty,deli meat cheese,6,Bells Corners East,Bells Corners Est
The Cake Shop,"1200 Wellington Street W, Ottawa, ON K1Y 2Z8",NA,Bakeries,2021-08-26,45.400136,-75.7303658,FALSE,specialty,bakery,47,Hintonburg - Mechanicsville, 
The Chopped Leaf,"140 Trainyards Dr, Ottawa, ON K1G 3S2",NA,"Salad, Soup",2021-08-26,45.413009,-75.6453412,FALSE,specialty,deli meat cheese,917,East Industrial,Industriel-Est
The Cupcake Lounge,"324 Richmond Road, Ottawa, ON K2A 0E7",NA,"Desserts, Candy Stores",2021-08-26,45.3922162,-75.7531117,FALSE,specialty,bakery,958,Westboro, 
The Fancy Farm Girl,"3282 9th Line Rd, Metcalfe, ON K0A 2P0",NA,NA,2021-08-26,45.215696,-75.4456054,FALSE,grocery,small,66,Metcalfe, 
The French Baker / Le Boulanger FranÃƒÂ§ais,"119 Murray St, Ottawa, ON K1N 5M5",NA,"Bakeries, Desserts",2021-08-26,45.430235,-75.6926327,FALSE,specialty,bakery,908,Byward Market,Marché By
The Gingerbread Man,"1134 Tighe Street, Ottawa, ON K4M 1A2",NA,"Desserts, Bakeries",2021-08-26,45.2255842,-75.6831843,FALSE,specialty,bakery,64,Manotick, 
The Grocer's shop,"2190 B Thurston Dr, Ottawa, ON K1G 6E1",NA,NA,2021-08-26,45.3794672,-75.6201996,FALSE,grocery,small,917,East Industrial,Industriel-Est
The Hill Butcher Shop,"2339 Ogilvie Rd, Gloucester, ON K1J 8M6",NA,NA,2021-08-26,45.4516814,-75.5979131,FALSE,specialty,deli meat cheese,93,Rothwell Heights - Beacon Hill North,Rothwell Heights - Beacon Hill Nord
The House of Cheese,"34 Byward Market Sq, Ottawa, ON K1N 7A2",NA,Cheese Shops,2021-08-26,45.4276427,-75.6930259,FALSE,specialty,deli meat cheese,908,Byward Market,Marché By
The House Of Cheese & Deli,"4335 Strandherd Dr, Ottawa, ON K2J 5P8",NA,Cheese Shops,2021-08-26,45.2703988,-75.7846431,FALSE,specialty,deli meat cheese,952,Stonebridge - Half Moon Bay - Heart's Desire, 
The Indian Supermarket,"1547 Merivale Rd Unit-6, Nepean, ON K2G 4V3",NA,NA,2021-08-26,45.3545247,-75.7335934,FALSE,grocery,small,950,Skyline - Fisher Heights, 
The Joy of Gluten Free,"250 Greenbank Road, Ottawa, ON K2H 8X4",NA,Bakeries,2021-08-26,45.3244028,-75.7795626,FALSE,specialty,bakery,100,Trend-Arlington, 
The Log Farm,"670 Cedarview Road, Nepean, ON K2R 1E5",NA,"Farms, Farmers' Market",2021-08-26,45.2964053,-75.7917806,FALSE,farmer's market,farmer's market,926,Greenbelt,Ceinture de Verdure
The Ministry of Coffee and Social Affairs,"1013 Wellington Street W, Ottawa, ON K1Y 2Y1",NA,Coffee &amp; Tea,2021-08-26,45.4050399,-75.7237649,FALSE,specialty,bakery,47,Hintonburg - Mechanicsville, 
The Piggy Market,"400 Winston Avenue, Ottawa, ON",(613) 371-6124,"Butcher, Grocery",2021-07-06,45.391254,-75.756554,FALSE,grocery,small,958,Westboro, 
The Red Apron,"564 Gladstone Avenue, Ottawa, ON K1R 5P3",NA,"Bakeries, Cafes, Do-It-Yourself Food",2021-08-26,45.4093044,-75.70011,FALSE,specialty,bakery,24,Centretown,Centre-Ville
The Scone Witch,"1638 Cyrville Road, Ottawa, ON K1B 3L8",NA,Bakeries,2021-08-26,45.4171337,-75.608016,FALSE,specialty,bakery,917,East Industrial,Industriel-Est
The SconeWitch,"35 Beechwood Avenue, Ottawa, ON K1M 1M1",NA,"Bakeries, Coffee &amp; Tea, Breakfast &amp; Brunch",2021-08-26,45.439713,-75.6769512,TRUE,specialty,bakery,933,Lindenlea - New Edinburgh, 
The SconeWitch,"150 Elgin Street, Ottawa, ON K1P 1L4",NA,"Cafes, Bakeries, Breakfast &amp; Brunch",2021-08-26,45.4204818,-75.6928242,TRUE,specialty,bakery,24,Centretown,Centre-Ville
The SconeWitch,"393 Winston Avenue, Ottawa, ON K2A 1Y8",NA,"Bakeries, Breakfast &amp; Brunch, Cafes",2021-08-26,45.3916923,-75.7564399,TRUE,specialty,bakery,958,Westboro, 
The Scottish and Irish Store,"1717 St. Laurent Blvd, Ottawa, ON K1G 3V4",NA,NA,2021-08-26,45.4060741,-75.6263867,FALSE,grocery,small,917,East Industrial,Industriel-Est
The Sweet Room,"1408 Stittsville Main Street, Ottawa, ON K2S 1V7",NA,"Bakeries, Custom Cakes, Patisserie/Cake Shop",2021-08-26,45.2617637,-75.925402,FALSE,specialty,bakery,951,Stittsville, 
The Unrefined Olive,"499 Terry Fox Drive, Ottawa, ON K2T 1H7",NA,Specialty Food,2021-08-26,45.3108116,-75.9199686,FALSE,specialty,bakery,928,Kanata Lakes - Arcardia, 
ThimbleCakes,"369 Bank Street, Ottawa, ON K2P 1Y2",NA,"Bakeries, Coffee &amp; Tea, Gluten-Free",2021-08-26,45.4139653,-75.6950059,FALSE,specialty,bakery,24,Centretown,Centre-Ville
Thomas Lunch Box Delhi & Candy,"1129 Baxter Rd, Ottawa, ON K2C 3R4",NA,"Delis, Sandwiches",2021-08-26,45.3508154,-75.7820707,FALSE,specialty,deli meat cheese,54,Iris - Queensway Terrance South,Iris - Queensway Terrance Sud
Three Tarts,"464 Bank Street, Ottawa, ON K2P 1Z3",NA,Bakeries,2021-08-26,45.4111324,-75.6933049,FALSE,specialty,bakery,24,Centretown,Centre-Ville
Thyme & Again,"1255 Wellington St W, Ottawa, ON K1Y 3A6",NA,"Caterers, Specialty Food, Desserts",2021-08-26,45.3996922,-75.7332856,TRUE,specialty,deli meat cheese,55,Island Park - Wellington Village,Island Park - Village Wellington
Thyme & Again,"1845 Carling Avenue, Ottawa, ON",(613) 702-4424,"Caterers, Specialty Food, Desserts",2021-07-06,45.3768169,-75.7559995,TRUE,grocery,large,931,Laurentian, 
Tia Mart,"3560 Strandherd Dr, Ottawa, ON",NA,NA,2021-08-26,45.2751422,-75.736756,FALSE,grocery,small,937,Old Barrhaven East,Old Barrhaven Est
Timmy's Convenience,"2660 Southvale Crescent, Ottawa, ON K1B 4W5",NA,Convenience Stores,2021-08-26,45.394834,-75.6100638,FALSE,convenience,regular,46,Hawthorne Meadows - Sheffield Glen, 
Tizita Bakeshop,"365A Booth Street, Ottawa, ON K1R 7K1",NA,Bakeries,2021-08-26,45.407313,-75.7090134,FALSE,specialty,bakery,957,West Centretown,Centre-Ville Ouest
Treats Bakeries,"1200 Street Laurent Boulevard, Ottawa, ON K1K 3B8",NA,Bakeries,2021-08-26,45.4219466,-75.6387057,FALSE,specialty,bakery,940,Overbrook - McArthur, 
Trillium Bakery,"1181 Bank Street, Ottawa, ON K1S 3X7",NA,Bakeries,2021-08-26,45.3921891,-75.6815686,FALSE,specialty,bakery,83,Old Ottawa South,Vieil Ottawa-Sud
True Loaf Bread,"573 Gladstone Avenue, Ottawa, ON K2P 0P3",NA,Bakeries,2021-08-26,45.409503,-75.700667,FALSE,specialty,bakery,24,Centretown,Centre-Ville
Tuck Shop,"1171 Ambleside Dr, Ottawa, ON K2B 8E1",NA,Convenience Stores,2021-08-26,45.3725335,-75.7820876,FALSE,convenience,regular,910,Carlingwood West - Glabar Park - McKellar Heights, 
Tytan Sport Nutrition,"2655 Queensview Dr, Ottawa, ON K2B 8K2",NA,Health Food Store,2021-08-26,45.3533826,-75.7870045,TRUE,specialty,health store,106,Whitehaven - Queensway Terrace North,Whitehaven - Terrasse Queensway Nord
Tytan Sport Nutrition,"1 Roydon Pl, Ottawa, ON K2E 1A3",NA,Health Food Store,2021-08-26,45.3386406,-75.7255251,TRUE,specialty,health store,51,Hunt Club South Industrial,Hunt Club Sud Industriel
Ultramar,"700 MONTEE PAIEMENT , GATINEAU, QC, J8R1L3",(819) 669-1626,NA,2021-08-26,45.5020951,-75.6767605,TRUE,convenience,gas station,NA,NA,NA
Ultramar,"253 ST-RENE OUEST, GATINEAU, QC, J8P2V7",(819) 669-7619,NA,2021-08-26,45.491934,-75.6572693,TRUE,convenience,gas station,NA,NA,NA
Ultramar,"1385, boul. de la VÃƒÂ©rendrye O., Gatineau, QC, J8T8J8",(819) 243-1410,NA,2021-08-26,45.4884686,-75.7127166,TRUE,convenience,gas station,NA,NA,NA
Ultramar,"873 Maloney Est, Gatineau, QC, J8P1H4",(819) 669-1708,NA,2021-08-26,45.4882202,-75.6011971,TRUE,convenience,gas station,NA,NA,NA
Ultramar,"410, Boul. Maloney Est, Gatineau, QC, J8P1E7",(819) 669-1819,NA,2021-08-26,45.4842196,-75.6392184,TRUE,convenience,gas station,NA,NA,NA
Ultramar,"320, Boulevard Greber, Gatineau, QC, J8T8H4",(819) 561-0905,NA,2021-08-26,45.4777091,-75.7014885,TRUE,convenience,gas station,NA,NA,NA
Ultramar,"3, avenue Gatineau, Gatineau, QC, J8T4H8",(819) 561-3240,NA,2021-08-26,45.4758204,-75.7308871,TRUE,convenience,gas station,NA,NA,NA
Ultramar,"108, boulevard Greber, Gatineau, QC, J8T3P8",(819) 561-2222,NA,2021-08-26,45.4664669,-75.7008585,TRUE,convenience,gas station,NA,NA,NA
Ultramar,"34, boulevard Mont Bleu, Gatineau, QC, J8Z1J1",(819) 771-9456,NA,2021-08-26,45.4625476,-75.7461996,TRUE,convenience,gas station,NA,NA,NA
Ultramar,"1797 St-Joseph Boulevard, Orleans, ON, K1C7C6",(613) 830-5360,NA,2021-08-26,45.4618541,-75.5484463,TRUE,convenience,gas station,77,Orléans Industrial,Orléans Industriel
Ultramar,"772 ST-JOSEPH, GATINEAU (HULL), QC, J8X4B9",(819) 777-5170,NA,2021-08-26,45.459793,-75.74107,TRUE,convenience,gas station,NA,NA,NA
Ultramar,"510 Boulevard Saint-Joseph, Gatineau, QC, J8Y4A2",(819) 778-3174,NA,2021-08-26,45.4484731,-75.7336017,TRUE,convenience,gas station,NA,NA,NA
Ultramar,"3469 Innes Rd, Orleans, ON K1C 1T1",NA,Convenience Stores,2021-08-26,45.447056,-75.5269859,TRUE,convenience,gas station,913,Chapel Hill North, 
Ultramar,"591 Boul. des Grives, Gatineau, QC, J9A3C3",(819) 772-1889,NA,2021-08-26,45.4445213,-75.7861172,TRUE,convenience,gas station,NA,NA,NA
Ultramar,"190, Rue St-RÃƒÂ©dempteur, Gatineau (Hull), QC, J8X2S9",(819) 771-9797,NA,2021-08-26,45.4327124,-75.7214485,TRUE,convenience,gas station,NA,NA,NA
Ultramar,"209, Chemin Aylmer, Gatineau, QC, J9H1A3",(819) 684-0080,NA,2021-08-26,45.3959535,-75.8322898,TRUE,convenience,gas station,NA,NA,NA
Ultramar,"3199 Hawthorne Road, Ottawa, ON, K1G3V8",(613) 248-9319,NA,2021-08-26,45.3829528,-75.6015275,TRUE,convenience,gas station,917,East Industrial,Industriel-Est
Ultramar,"3467 Hawthorne Road, Ottawa, ON, K1G4G2",(613) 730-8080,NA,2021-08-26,45.3747828,-75.5969736,TRUE,convenience,gas station,917,East Industrial,Industriel-Est
Ultramar,"1543 Merivale Road, Nepean, ON, K2G3J4",(613) 225-2700,NA,2021-08-26,45.3549754,-75.7354285,TRUE,convenience,gas station,950,Skyline - Fisher Heights, 
Ultramar,"660 Eagleson Road, Ottawa, ON K2M 1H4",NA,"Gas Stations, Convenience Stores",2021-08-26,45.2879529,-75.8686241,TRUE,convenience,gas station,924,Glen Cairn - Kanata South Business Park,Glen Cairn - Parc d'Affaires Kanata-Sud
Ultramar Carlsbad Variety,"6500 Russel Road, Ottawa, ON K0A 1K0",NA,"Gas Stations, Convenience Stores, Beer, Wine &amp; Spirits",2021-08-26,45.3689882,-75.4556709,FALSE,convenience,gas station,918,Edwards - Carlsbad Springs, 
Ultramar Ontario,"2749 Laurier Street, Rockland, ON K4K 1A3",NA,Convenience Stores,2021-08-26,45.5414127,-75.3008097,FALSE,convenience,gas station,NA,NA,NA
Uncle Ali's Super Market,"3059 Carling Ave b, Ottawa, ON K2B 7K4",NA,NA,2021-08-26,45.3543775,-75.807196,FALSE,grocery,small,901,Bayshore - Belltown, 
United Kosher Deli & Catering,"21 Nadolny Sachs Private, Ottawa, ON K2A 2E1",NA,"Specialty Food, Caterers",2021-08-26,45.3759104,-75.7517995,FALSE,specialty,deli meat cheese,910,Carlingwood West - Glabar Park - McKellar Heights, 
Upland Heights Grocery,"3360 Paul Anka Dr, Ottawa, ON",(613) 521-5993,Grocery,2021-07-06,45.3497454,-75.6750806,FALSE,grocery,small,49,Hunt Club East - Western Community,Hunt Club Est - Communauté de l'Ouest
Uplands Minimart,"20 Curtis Private, Gloucester, ON K1V 7M1",NA,Convenience Stores,2021-08-26,45.3358568,-75.6677476,FALSE,convenience,regular,48,Hunt Club - Ottawa Airport,Hunt Club - Aéroport d'Ottawa
Upper Crust,"267 O'Connor Street, Ottawa, ON K2P 1V3",NA,"Delis, Sandwiches, Breakfast &amp; Brunch",2021-08-26,45.4155084,-75.6932832,FALSE,specialty,bakery,24,Centretown,Centre-Ville
Vaishali's Super Store,"62 Wylie Ave, Ottawa, ON",(613) 721-0318,Grocery,2021-07-06,45.3548507,-75.8069988,FALSE,grocery,small,901,Bayshore - Belltown, 
Valentina,"110 Place D'orleans Drive, Orleans, ON K1C 2L9",NA,Convenience Stores,2021-08-26,45.4781702,-75.5155571,FALSE,convenience,regular,915,Convent Glen - Orléans Woods, 
Van Leeuwen Centre,"420 Hazeldean Road, Ottawa, ON K2L 4B2",NA,Shopping Centres,2021-08-26,45.3014469,-75.8805222,FALSE,specialty,health store,924,Glen Cairn - Kanata South Business Park,Glen Cairn - Parc d'Affaires Kanata-Sud
Vanier Convenience Food Mart,"101 Rue Lavergne, Vanier, ON K1L 5E6",NA,Convenience Stores,2021-08-26,45.4431274,-75.6652425,FALSE,convenience,regular,953,Vanier North,Vanier Nord
Variety Convenience Store,"277 Granville St, Vanier, ON K1L 6Z3",NA,Convenience Stores,2021-08-26,45.4382601,-75.656007,FALSE,convenience,regular,953,Vanier North,Vanier Nord
VARS GAS BAR LTD,"6175 ROCKDALE RD, VARS, ON",NA,NA,2021-08-26,45.3404999,-75.3441019,FALSE,convenience,gas station,955,Vars, 
Via Slack Coffee,"1950 Merivale Road, Ottawa, ON K2G 5T5",NA,"Coffee &amp; Tea, Patisserie/Cake Shop, Delis",2021-08-26,45.326052,-75.7198339,FALSE,specialty,deli meat cheese,65,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,Merivale Gardens - Grenfell Glen - Pineglen - Country Place
Vic's Tuck Shop,"1375 Prince of Wales Dr, Ottawa, ON K2C 3L5",NA,Convenience Stores,2021-08-26,45.3709943,-75.7020901,FALSE,convenience,regular,16,Carleton Heights - Rideauview,Hauteurs Carleton - Rideauview
Vie Bella Market and Deli,"87 Sparks St, Ottawa, ON K1P 1A2",NA,Delis,2021-08-26,45.4230608,-75.6971851,FALSE,specialty,deli meat cheese,24,Centretown,Centre-Ville
Village Food,"888 Meadowlands Dr, Ottawa, ON",(613) 228-1026,Grocery,2021-07-06,45.3671249,-75.7025045,FALSE,grocery,small,16,Carleton Heights - Rideauview,Hauteurs Carleton - Rideauview
Voila Gluten-Free Bakeree,"4055 Carling Avenue, Ottawa, ON K2K 2A4",NA,"Bakeries, Desserts, Gluten-Free",2021-08-26,45.3387049,-75.9075134,FALSE,specialty,bakery,907,Brookside - Briarbrook - Morgan's Grant, 
Wah Shing Grocery Store,"835 Somerset Street W, Ottawa, ON",(613) 232-6100,Grocery,2021-07-06,45.4091919,-75.7118785,FALSE,grocery,small,957,West Centretown,Centre-Ville Ouest
WALMART,"3001 Richelieu St, Rockland, ON, K4K 0B5",613-446-5730,Rockland Supercentre,2021-05-01,45.5322464,-75.3059486,TRUE,grocery,large,NA,NA,NA
WALMART,"3900 Innes Rd, Orleans, ON, K1W 1K9",613-837-9399,Orleans Supercentre,2021-05-01,45.4513939,-75.5083891,TRUE,grocery,large,75,Chapel Hill South,Chapel Hill Sud
WALMART,"1980 Ogilvie Rd, Gloucester, ON, K1J 9L3",613-842-0111,Gloucester City Centre Store,2021-05-01,45.4325275,-75.6098258,TRUE,grocery,large,912,Carson Grove - Carson Meadows, 
WALMART,"450 Terminal Ave, Ottawa, ON, K1G 0Z3",613-562-0500,Trainyards Supercentre,2021-05-01,45.4131465,-75.6496399,TRUE,grocery,large,917,East Industrial,Industriel-Est
WALMART,"2277 Riverside Dr, Ottawa, ON, K1H 7X6",613-737-6897,Ottawa Billings Bridge,2021-05-01,45.3856281,-75.6774777,TRUE,grocery,large,903,Billings Bridge - Alta Vista, 
WALMART,"1375 Baseline Rd, Ottawa, ON, K2C 3G1",613-224-2664,Ottawa Baseline Supercentre,2021-05-01,45.3637647,-75.7384059,TRUE,grocery,large,28,Civic Hospital-Central Park,HÃ´pital Civique - Parc Central
WALMART,"2210 Bank St, Ottawa, ON, K1V 1J5",613-247-1184,Ottawa Supercentre,2021-05-01,45.3556337,-75.6546138,TRUE,grocery,large,97,South Keys - Greenboro West,South Keys - Greenboro Ouest
WALMART,"100 Bayshore Dr, Ottawa, ON, K2B 8C1",613-828-5482,Ottawa West Store,2021-05-01,45.347237,-75.8068316,TRUE,grocery,large,901,Bayshore - Belltown, 
WALMART,"500 Earl Grey Dr, Kanata, ON, K2T 1B6",613-599-6765,Kanata Store,2021-05-01,45.3112546,-75.9127711,TRUE,grocery,large,928,Kanata Lakes - Arcardia, 
WALMART,"5357 Fernbank Rd, Stittsville, ON, K2S 0T7",613-831-2636,Kanata South Supercentre,2021-05-01,45.2755019,-75.874195,TRUE,grocery,large,951,Stittsville, 
WALMART,"3651 Strandherd Dr, Barrhaven, ON, K2J 4G8",613-823-8714,Barrhaven Supercentre,2021-05-01,45.2718267,-75.7408564,TRUE,grocery,large,914,Chapman Mills, 
WALMART,"450 Mcneely Ave, Carleton Place, ON, K7C 0A6",613-253-1319,Carleton Place Supercentre,2021-05-01,45.1336183,-76.1254369,TRUE,grocery,large,NA,NA,NA
WALMART,"340 Colonnade Dr, Kemptville, ON, K0G 1J0",613-258-6295,Kemptville Supercentre,2021-05-01,45.0291722,-75.6295666,TRUE,grocery,large,NA,NA,NA
Watkins Produits,"74 Blvd Greber, Gatineau, QC J8T 3P8",NA,Health Food Store,2021-08-26,45.463657,-75.7007775,FALSE,specialty,health store,NA,NA,NA
Wedel - Touch of Europe,"5 Byward Market Square, Ottawa, ON K1N 9B8",NA,NA,2021-08-26,45.4286004,-75.6934389,FALSE,specialty,deli meat cheese,908,Byward Market,Marché By
Wedel Touch of Europe,"300 Richmond Rd, Ottawa, ON K1Z 6X6",NA,"Bakeries, International Grocery, Delis",2021-08-26,45.3924293,-75.7526382,FALSE,specialty,bakery,958,Westboro, 
Wellbeing Health Food,"5303 Canotek Rd, Ottawa, ON K1J 9M1",NA,Health Food Store,2021-08-26,45.4529502,-75.5885048,FALSE,specialty,health store,93,Rothwell Heights - Beacon Hill North,Rothwell Heights - Beacon Hill Nord
Wellington Butchery,"1333 Wellington St. W, Ottawa, ON K1Y 3B6",NA,NA,2021-08-26,45.3987556,-75.7372322,FALSE,grocery,small,55,Island Park - Wellington Village,Island Park - Village Wellington
Wellington Homeopathy and Nutrition Centre,"1309 Wellington St W, Ottawa, ON K1Y 3B1",NA,Health Food Store,2021-08-26,45.3990429,-75.7359745,FALSE,specialty,health store,55,Island Park - Wellington Village,Island Park - Village Wellington
Wellington Wholesale Seafood,"1105 Wellington St. W, Ottawa, ON K1Y 2Y4",(613) 759-4141,NA,2021-08-26,45.4027958,-75.7258702,FALSE,specialty,deli meat cheese,47,Hintonburg - Mechanicsville, 
WFM Coffee Bar,"951 Bank St, Ottawa, ON K1S 3W7",NA,"Organic Stores, Grocery, Juice Bars &amp; Smoothies",2021-08-26,45.3993485,-75.6854996,FALSE,specialty,health store,923,Glebe - Dows Lake,Glebe â€“ Lac Dows
Wheat Sales,"2211 Thurston Dr, Ottawa, ON K1G 6C9",NA,NA,2021-08-26,45.3816766,-75.6193048,FALSE,grocery,small,917,East Industrial,Industriel-Est
Whole Foods Market,"951 Bank St, Ottawa, ON K1S 3W7",(613) 565-7150,Lansdowne Park,2021-05-14,45.3993485,-75.6854996,FALSE,grocery,small,923,Glebe - Dows Lake,Glebe â€“ Lac Dows
Wholesale Club,"1435 Cyrville Rd, Gloucester, ON K1B 3L7",NA,NA,2021-08-26,45.4206865,-75.6177447,FALSE,grocery,small,917,East Industrial,Industriel-Est
Wild Child Coffee Project,"314 Richmond Rd, Ottawa, ON K1Z 6X6",NA,Coffee &amp; Tea,2021-08-26,45.3923743,-75.7528924,FALSE,specialty,bakery,958,Westboro, 
Wild Oat Bakery Cafe and Farm,"817 Bank Street, Ottawa, ON K1S 3V7",NA,"Bakeries, Vegan, Creperies",2021-08-26,45.4025275,-75.6879099,FALSE,specialty,bakery,923,Glebe - Dows Lake,Glebe â€“ Lac Dows
