name,address,phone,Y,X,note,address2,update_date,category,lat,lng,geometry
Grant Crossing,"5537 Hazeldean Road, Stittsville, ON K2L",NA,NA,NA,Shopping Centres,NA,NA,health store,45.2883048,-75.904716,"c(351495.601193389, 5016655.70745857)"
Natural Food Pantry - Kanata,"5537 Hazeldean Road, Kanata, ON K2S 0P5",NA,NA,NA,Health Food Store,NA,NA,health store,45.2883048,-75.904716,"c(351495.601193389, 5016655.70745857)"
Farm Boy,"3033 Woodroffe Avenue, Ottawa, ON K2G 6H2",613-823-8835,45.28846826,-75.72440586,NA,"Ottawa, ON
K2G 6H2",2021-05-14,grocery,45.2881771,-75.7251596,"c(365580.594936116, 5016761.2018095)"
Ultramar,"660 Eagleson Road, Ottawa, ON K2M 1H4",NA,45.2879529,-75.8686241,"Gas Stations, Convenience Stores",NA,NA,convenience,45.2879529,-75.8686241,"c(354327.047553442, 5016638.14031267)"
Petro-Canada,"3766 Fallowfield Road, Nepean, Ontario, K2J1A1",6138258765,45.2874346,-75.7571842,NA,NA,NA,convenience,45.2874346,-75.7571842,"c(363069.259398938, 5016655.04551326)"
Greenbank Foods,"806 Greenbank Rd, Ottawa, ON",(613) 825-3246,45.28702318,-75.75683361,Grocery,NA,2021-07-06,grocery,45.2870325,-75.756814,"c(363098.711171631, 5016610.62930125)"
Shell,"3190 PRINCE OF WALES DRIVE, NEPEAN, Ontario, K2C 3H1",+1 613 823 0692,45.2868549,-75.7029312,NA,NA,NA,convenience,45.2868549,-75.7029312,"c(367325.703012494, 5016631.26967618)"
You Go Bistro,"200 Terence Matthews Crescent, Kanata, ON K2M 2C6",NA,NA,NA,Health Food Store,NA,NA,health store,45.2867917,-75.8745408,"c(353863.924832776, 5016505.4828315)"
Nick's General Store,"5352 Bank St, Gloucester, ON K1X 1H1",NA,45.2859373,-75.5743668,NA,NA,NA,grocery,45.2859373,-75.5743668,"c(377412.043343618, 5016637.05157034)"
Wild Wing Kanata,"700 Eagleson Road, Kanata, ON K2M 2G9",NA,NA,NA,"Chicken Wings, Southern, Sandwiches",NA,NA,bakery,45.2859368,-75.8680446,"c(354374.261422349, 5016414.45491274)"
Dollar Tree,"#1-5703 Hazeldean Rd., Shoppes at Fairwinds, Stittsville, ON, K2S 0P6",613-836-0060,45.2854021,-75.9131451,NA,NA,NA,convenience,45.2854021,-75.9131451,"c(350836.749162321, 5016328.29381377)"
FOOD BASICS,5703 Hazeldean Road Stittsville K2S 0P6,613-831-3394,45.2852452,-75.9135878,NA,NA,2021-05-01,grocery,45.2852452,-75.9135878,"c(350802.147694936, 5016310.60542883)"
Carmelito Cafe,"605 Longfields Drive, Ottawa, ON K2J 4X1",NA,NA,NA,"Coffee &amp; Tea, Desserts, Bakeries",NA,NA,bakery,45.2849643,-75.7448265,"c(364041.21463718, 5016389.53647192)"
Quickie,"1 RIDEAUCREST DR., Nepean, Ontario, K2G 6A4",613-823-4050,45.2848746,-75.7229169,NA,NA,NA,convenience,45.2848746,-75.7229169,"c(365760.055691565, 5016395.9008796)"
Phynicia Restaurant,"605 Longfields Drive, Ottawa, ON K2J 6T7",NA,NA,NA,"Mediterranean, Bakeries, Pizza",NA,NA,bakery,45.2847669,-75.7449274,"c(364033.504764359, 5016367.52603494)"
FOOD BASICS,900 Greenbank Road Ottawa K2J 1S8,613-823-4458,45.2847264,-75.7564617,NA,NA,2021-05-01,grocery,45.2847264,-75.7564617,"c(363128.710507874, 5016354.61605111)"
Rexall,"900 Greenbank Rd, Nepean, ON K2J 4P6",NA,45.2847264,-75.7564617,NA,NA,NA,grocery,45.2847264,-75.7564617,"c(363128.710507874, 5016354.61605111)"
Nasa Food Centre,"3050 Woodroffe Ave, Ottawa, ON",(613) 823-8225,45.2845207,-75.72419333,Grocery,NA,2021-07-06,grocery,45.2845844,-75.7241576,"c(365663.036530689, 5016362.71472072)"
Circle K,"4184 Spratt Road, Unit 1, OTTAWA, Canada",NA,45.2831629,-75.6855826,"atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA,NA,convenience,45.2831629,-75.6855826,"c(368690.749806598, 5016234.59319783)"
REAL CANADIAN SUPERSTORE,"760 Eagleson Rd, Kanata, Ontario, K2M 0A7",6135925701,45.282909,-75.866059,"South Kanata, Ottawa, ON (Colleague Testing)","Kanata, Ontario, K2M 0A7",2021-05-01,grocery,45.2827189,-75.8665256,"c(354496.230174566, 5016057.79716069)"
METRO,"10 Cope Drive, Kanata, ON K2M 0N2",613-271-7020,45.28236,-75.86516,Metro Eagleson Road,"Kanata, ON K2M 0N2",2021-05-01,grocery,45.2821603,-75.8652185,"c(354599.261183122, 5015996.52858415)"
Drummond's Gas,"5501 Bank Street, Gloucester, ON K1X 1G9",NA,45.2814668,-75.5707625,NA,NA,NA,convenience,45.2814668,-75.5707625,"c(377700.511198825, 5016143.51500412)"
Quickie,"800 STONEHAVEN DRIVE, Kanata, Ontario, K2M 2Z2",613-254-9413,45.2811972,-75.838223,NA,NA,NA,convenience,45.2811972,-75.838223,"c(356717.963574388, 5015906.53093511)"
NO FRILLS,"30 Iber Rd, Stittsville, Ontario, K2S 2R1",18442958219,45.281055,-75.910072,Brandon & Megan's NOFRILLS Stittsville,"Stittsville, Ontario, K2S 2R1",2021-05-01,grocery,45.2809221,-75.9127492,"c(350871.432176351, 5015830.67479969)"
Shell,"2145 CARP RD., OTTAWA, Ontario, K0A 1L0",+1 613 836 3788,45.2792898,-75.9552931,NA,NA,NA,convenience,45.2792898,-75.9552931,"c(347534.973031977, 5015625.85535884)"
Mr. Gas,"5899 Hazeldean Road, Stittsville, Ontario, K2S 1B9",(613) 836-2769,45.2779141,-75.9209097,NA,NA,NA,convenience,45.2779141,-75.9209097,"c(350233.619429895, 5015491.77717576)"
Petro-Canada,"3300 Woodroffe Avenue, Nepean, Ontario, K2J4G5",6138438637,45.2759127,-75.7196091,NA,NA,NA,convenience,45.2759127,-75.7196091,"c(366029.182483837, 5015402.50662383)"
Quickie,"2201 JOCKVALE ROAD, Nepean, Ontario, K2J 4J9",613-825-1920,45.2758212,-75.7773042,NA,NA,NA,convenience,45.2758212,-75.7773042,"c(361502.539329639, 5015350.14876196)"
MacEwen Carp Road,"2070 Carp Rd, Carp, ON",613-836-8068,45.2756404,-75.9496328,NA,NA,NA,convenience,45.2756404,-75.9496328,"c(347981.819640005, 5015223.32744614)"
Kardish Health Food Centre,"3101 Strandherd Drive, Ottawa, ON K2J",NA,NA,NA,"Grocery, Health Food Store",NA,NA,health store,45.2755704,-75.7173602,"c(366205.99945462, 5015366.17831628)"
Pete & Gus Meat Market,"1 Jockvale Rd, Ottawa, ON K2J 4J9",NA,NA,NA,Meat Shops,NA,NA,deli meat cheese,45.2755523,-75.7773356,"c(361500.343492766, 5015320.24490632)"
WALMART,"5357 Fernbank Rd, Stittsville, ON, K2S 0T7",613-831-2636,45.274329,-75.872296,Kanata South Supercentre,"Stittsville, ON, K2S 0T7",2021-05-01,grocery,45.2755019,-75.874195,"c(353900.788353055, 5015251.10184433)"
Anabia Cupcakery CafÃ©,"3570 Strandherd Drive, Ottawa, ON K2J 5L4",NA,NA,NA,"Desserts, Coffee &amp; Tea",NA,NA,bakery,45.2751492,-75.7375557,"c(364621.901766548, 5015304.19131722)"
The Baker,"3570 Strandherd Dr, Ottawa, ON K2J 5L4",NA,NA,NA,"Lebanese, Bakeries",NA,NA,bakery,45.2751492,-75.7375557,"c(364621.901766548, 5015304.19131722)"
Tia Mart,"3560 Strandherd Dr, Ottawa, ON",NA,45.2751422,-75.736756,NA,NA,NA,grocery,45.2751422,-75.736756,"c(364684.654109107, 5015304.00701455)"
Circle K,"3580 Strandherd RD, OTTAWA, Canada",NA,45.2746008,-75.7385337,"EU_CARWASH_JETWASH, EU_ROUTEX_ATLAS, EU_SHOWER, EU_SIMPLY_GREAT_COFFEE, EU_TRUCKDIESEL_NETWORK, EU_WIFI, EU_CARWASH, EU_GAS, EU_TRAILER_RENTAL, EU_MOBILE_PAYMENTS_CARWASH, EU_MOBILE_PAYMENTS_FUEL, car_wash, gas, atm, redbull_shop",NA,NA,convenience,45.2746008,-75.7385337,"c(364545.742726595, 5015242.52476564)"
METRO,"3201 Strandherd Drive, Nepean, ON K2J 5N1",613-823-8825,45.27445,-75.72107,Metro Chapman Mills,"Nepean, ON K2J 5N1",2021-05-01,grocery,45.27456,-75.7212893,"c(365898.806315327, 5015250.91208923)"
MarchâˆšÂ© Bonichoix Alain Viau,"1244 St Augustin Rd, Embrun, ON K0A 1W0",NA,45.274131,-75.275381,NA,NA,NA,grocery,45.274131,-75.275381,"c(400886.127588386, 5015637.85375097)"
Cobs Bread,"3161 Strandherd Crossing, Ottawa, ON K2J 5N1",NA,NA,NA,Bakeries,NA,NA,bakery,45.274029,-75.719344,"c(366052.008640433, 5015193.37999437)"
FRESHCO,"2480 Strandherd Dr., Building A, Ottawa, on, K2G 4S4",613-823-7269,45.27412,-75.70968,FreshCo Strandherd & Crestha,"Ottawa, on, K2G 4S4",2021-05-01,grocery,45.2738887,-75.7100224,"c(366783.554509846, 5015184.9118574)"
Apos Convenience,"2143 Carp Road RR 3, Carp, ON K0A 1L0",NA,45.2732931,-75.953511,Convenience Stores,NA,NA,convenience,45.2732931,-75.953511,"c(347679.303790707, 5014960.41197442)"
Petro-Canada,"6061 Hazeldean Road, Stittsville, Ontario, K2S1B9",6138313017,45.272694,-75.9309671,NA,NA,NA,convenience,45.272694,-75.9309671,"c(349448.640805884, 5014906.07077249)"
Canadian Tire Gas Bar,"2201 Greenbank Road, Nepean, ON, K2J 4Y6",6138252766,45.2725923,-75.7468452,NA,NA,NA,convenience,45.2725923,-75.7468452,"c(363895.695367339, 5015013.20385296)"
San Jose Mexican Foods,"1017B Carp Road, Ottawa, ON",(613) 413-2295,45.31381939,-75.99754027,"International Grocery, Mexican, Food Trucks",NA,2021-07-06,grocery,45.2725019,-75.9455961,"c(348300.936880162, 5014876.72812563)"
Giant Tiger,"6081 Hazeldean Road, Stittsville, ON, K2S 1B8",613-836-4593,45.2724542,-75.9329283,NA,NA,NA,convenience,45.2724542,-75.9329283,"c(349294.944484756, 5014878.33880637)"
Canadian Tire Gas Bar,"2501 Greenbank Road, Nepean, ON, K2J 4Y6",6138235278,45.272268,-75.7457082,NA,NA,NA,convenience,45.272268,-75.7457082,"c(363985.246220704, 5014977.9995695)"
WALMART,"3651 Strandherd Dr, Barrhaven, ON, K2J 4G8",613-823-8714,45.271118,-75.741444,Barrhaven Supercentre,"Barrhaven, ON, K2J 4G8",2021-05-01,grocery,45.2718267,-75.7408564,"c(364366.402511255, 5014932.53204505)"
Natural Food Pantry,"4325 Strandherd Drive, Ottawa, ON",(613) 755-2295,45.27052236,-75.78386061,Health Food Store,NA,2021-07-06,health store,45.2710005,-75.7837894,"c(360998.470190056, 5014809.90413198)"
Moncion's Your Independant Grocer,"671 River Road, Gloucester, ON K1V 2G2",NA,NA,NA,"Grocery, Pharmacy",NA,NA,health store,45.2705567,-75.6974346,"c(367774.908319954, 5014824.39316191)"
YIG,"671 River Rd, Ottawa, Ontario, K1V 2G2",6138224749,45.270859,-75.699001,Moncion's Your Independent Grocer,"Ottawa, Ontario, K1V 2G2",2021-05-01,grocery,45.2705567,-75.6974346,"c(367774.908319954, 5014824.39316191)"
The House Of Cheese & Deli,"4335 Strandherd Dr, Ottawa, ON K2J 5P8",NA,NA,NA,Cheese Shops,NA,NA,deli meat cheese,45.2703988,-75.7846431,"c(360932.076572126, 5014742.44512013)"
County Line,"685 River Rd, Gloucester, ON K1V 2G2",NA,45.2701673,-75.6978273,NA,NA,NA,grocery,45.2701673,-75.6978273,"c(367744.524777351, 5014780.81416407)"
MacEwen River Road,"685 River Road, Ottawa, ON K1V 2G2",613-822-9776,45.2701673,-75.6978273,NA,NA,NA,convenience,45.2701673,-75.6978273,"c(367744.524777351, 5014780.81416407)"
Rene's Corner,"685 River Rd, Gloucester, ON K1V 2G2",NA,45.2701673,-75.6978273,NA,NA,NA,grocery,45.2701673,-75.6978273,"c(367744.524777351, 5014780.81416407)"
Depanneur Miron,"723 Notre Dame Rue, Embrun, ON K0A 1W1",NA,45.2700628,-75.2933863,Convenience Stores,NA,NA,convenience,45.2700628,-75.2933863,"c(399480.161337554, 5015164.47319031)"
Swiss Farmer Bakery,"851 Notre Dame Rue, Embrun, ON K0A 1W1",NA,NA,NA,Bakeries,NA,NA,bakery,45.2700628,-75.2933863,"c(399480.161337554, 5015164.47319031)"
Mac's,"1 Tartan Dr., NEPEAN, Canada",NA,45.269884,-75.7540622,"atm, coffee, polar_pop, froster",NA,NA,convenience,45.269884,-75.7540622,"c(363332.20329137, 5014706.97815688)"
MacEwen Albion,"5546 Albion Road, Gloucester, ON",613-822-0256,45.269772,-75.5944777,NA,NA,NA,convenience,45.269772,-75.5944777,"c(375854.602733588, 5014822.75028402)"
Bulk Barn,"3161 Greenbank Rd, Ottawa, ON",(613) 823-6623,45.2699749,-75.74531007,Grocery,NA,2021-07-06,grocery,45.2695671,-75.7453866,"c(364013.288976388, 5014678.0957557)"
Shoppers,"647 Earl Armstrong Road , Ottawa",(613) 822-6746,45.2693834,-75.6981271,NA,NA,NA,grocery,45.2693834,-75.6981271,"c(367721.866397086, 5014693.46865195)"
Firehouse Subs,"41 Marketplace Ave, Nepean, ON K2J 5G4",NA,NA,NA,"Sandwiches, Fast Food, Delis",NA,NA,deli meat cheese,45.2690589,-75.7442837,"c(364100.360920514, 5014622.43198731)"
YIG,"1251 Main St, Stittsville, Ontario, K2S 2E5",6138319235,45.268999,-75.928971,Browns YIG (Colleague Testing),"Stittsville, Ontario, K2S 2E5",2021-05-01,grocery,45.268974,-75.9284036,"c(349652.713413976, 5014494.10487614)"
MacEwen Fallowfield,"4564 Fallowfield Road, Ottawa, ON",613-838-2768,45.2689656,-75.8018053,NA,NA,NA,convenience,45.2689656,-75.8018053,"c(359586.785603989, 5014571.37720728)"
Petro-Canada,"3775 C Strandherd Drive, Ottawa, Ontario, K2J4B1",6138431438,45.2685841,-75.7501918,NA,NA,NA,convenience,45.2685841,-75.7501918,"c(363637.248529803, 5014565.34209326)"
YIG,"3777 Strandherd Dr, Nepean, Ontario, K2J 4B1",6138439413,45.26866,-75.7472,Ross' Your Independent Grocer Nepean (Colleague Testing),"Nepean, Ontario, K2J 4B1",2021-05-01,grocery,45.268477,-75.7491607,"c(363718.269440903, 5014554.19329091)"
Costco,"4315 Strandherd Dr, K2J 6E5 Ottawa",NA,45.2684597,-75.7843783,NA,NA,NA,grocery,45.2684597,-75.7843783,"c(360954.76681329, 5014527.14530825)"
YIG,"753 Notre-Dame St, Embrun, Ontario, K0A 1W0",6134433064,45.268383,-75.303271,Racine's Your Independent Grocer Embrun (Colleague Testing),"Embrun, Ontario, K0A 1W0",2021-05-01,grocery,45.2684141,-75.3036791,"c(398675.228344853, 5014969.22648213)"
Farm Boy,"1250 Stittsville Main St., Ottawa, ON, K2S 1S9",613-836-4594,45.26840092,-75.93116174,NA,"Ottawa, ON
K2S 1S9",2021-05-14,grocery,45.2683251,-75.9311153,"c(349440.437185122, 5014420.4907542)"
Petro-Canada,"6250 Hazeldean Road, Stittsville, Ontario, K2S1B9",6138362966,45.2681321,-75.9383774,NA,NA,NA,convenience,45.2681321,-75.9383774,"c(348870.72899516, 5014395.0494392)"
LOBLAWS,"3201 Greenbank Rd, Ottawa, Ontario, K2J 4H9",6138256262,45.268051,-75.74346,Greenbank Road,"Ottawa, Ontario, K2J 4H9",2021-05-01,grocery,45.2680519,-75.7434605,"c(364166.006395743, 5014511.13391249)"
Giant Tiger,"654 Notre Dame Street, Embrun, ON, K0A 1W0",613-443-1215,45.2679279,-75.3096731,NA,NA,NA,convenience,45.2679279,-75.3096731,"c(398205.677586161, 5014908.23685098)"
Banaue Sari Sari Store,"3023 Cedarview Road, Ottawa, ON",(613) 440-0273,45.26609105,-75.77170124,"Grocery, Caribbean, Vietnamese",NA,2021-07-06,grocery,45.2660293,-75.7713906,"c(361976.349974607, 5014266.1905403)"
Quickie,"3023 CEDARVIEW ROAD, Nepean, Ontario, K2J 4A8",613-825-2458,45.2660293,-75.7713906,NA,NA,NA,convenience,45.2660293,-75.7713906,"c(361976.349974607, 5014266.1905403)"
FOODLAND,"1349 Meadow Drive, Greely, on, K4P 1N3",613-821-3016,45.265635,-75.563013,Foodland Greely,"Greely, on, K4P 1N3",2021-05-01,grocery,45.2657496,-75.5632462,"c(378310.469259414, 5014403.75069114)"
Greely Convenience Store,"1341 Meadow Dr, Greely, ON K4P 1N3",NA,45.265382,-75.562133,NA,NA,NA,grocery,45.265382,-75.562133,"c(378398.301088898, 5014363.91615076)"
CafÃ© Cristal,"240 Kennevale Drive, Ottawa, ON K2J 6B6",NA,NA,NA,Cafes,NA,NA,bakery,45.2648524,-75.7773376,"c(361510.841594695, 5014131.20774933)"
Mac's,"1 Hobin St., STITTSVILLE, Canada",NA,45.2647162,-75.9292944,"atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA,NA,convenience,45.2647162,-75.9292944,"c(349586.161198168, 5014020.45825522)"
FOODLAND,"101-6045 Bank Street, Greely, on, K4P 0G5",613-821-3016,45.263939,-75.553599,Foodland Greely,"Greely, on, K4P 0G5",2021-05-01,grocery,45.2633793,-75.5549986,"c(378960.774276904, 5014147.90016294)"
The Sweet Room,"1408 Stittsville Main Street, Ottawa, ON K2S 1V7",NA,NA,NA,"Bakeries, Custom Cakes, Patisserie/Cake Shop",NA,NA,bakery,45.2617637,-75.925402,"c(349893.954872295, 5013694.52820327)"
The Barn,"6154 Abbott Street E, Stittsville, ON K2S 1V2",NA,NA,NA,"Nutritionists, Farmers' Market",NA,NA,farmer's market,45.2591182,-75.9196397,"c(350348.29033864, 5013403.78284941)"
Ivan's Meat and Deli,"1496 Stittsville Main Street, Stittsville, ON K2S 1B2",NA,NA,NA,"Delis, Meat Shops",NA,NA,deli meat cheese,45.258902,-75.9214893,"c(350203.300934589, 5013378.71470391)"
MacEwen Russell,"1112 Concession Street, Russell, ON",613-445-5332,45.2581067,-75.3591107,NA,NA,NA,convenience,45.2581067,-75.3591107,"c(394341.72234583, 5013760.77589007)"
Quitters,"1523 Stittsville Main Street, Stittsville, ON K2S 1A6",NA,NA,NA,"Coffee &amp; Tea, Bars",NA,NA,bakery,45.2580192,-75.9202362,"c(350302.353163513, 5013281.31907271)"
Pronto Food Marts,"1119 Concession Street, Russell, ON K4R 1C8",NA,45.2578739,-75.3581913,Convenience Stores,NA,NA,convenience,45.2578739,-75.3581913,"c(394414.246830942, 5013735.92697333)"
FOODLAND,"148 Craig Street, Russell, on, K4R 1A1",613-445-0468,45.25696,-75.37441,Foodland Russell,"Russell, on, K4R 1A1",2021-05-01,grocery,45.2570873,-75.3722076,"c(393315.40831452, 5013633.03810114)"
Honey,"1564 Stittsville Main St, Stittsville, ON K2S 1P1",NA,NA,NA,"Desserts, Coffee &amp; Tea, Cocktail Bars",NA,NA,bakery,45.2562575,-75.9190103,"c(350399.977079599, 5013086.24128487)"
Bakker's General Store,"1004 Manotick Station Road, Ottawa, ON",(613) 822-1659,45.25575937,-75.62477276,"Imported Food, Delis, International Grocery",NA,2021-07-06,grocery,45.2557894,-75.6246552,"c(373503.497505853, 5013242.77775356)"
Circle K,"5525 Appleton Side Road, ALMONTE, Canada",NA,45.2367095,-76.1792507,"car_wash, gas, diesel, atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA,NA,convenience,45.2367095,-76.1792507,"c(329983.199264764, 5010799.79704467)"
Rexall,"430 Ottawa Street, Almonte, ON K0A 1A0",NA,45.2360381,-76.1831924,NA,NA,NA,grocery,45.2360381,-76.1831924,"c(329674.014933941, 5010723.96497371)"
Metcalfe Variety,"8196 Victoria Street, Ottawa, ON K0A 2P0",NA,45.2349347,-75.4743956,"Beer, Wine &amp; Spirits, Convenience Stores",NA,NA,convenience,45.2349347,-75.4743956,"c(385326.429084726, 5011064.26030355)"
M&M Food Market,"990 River Rd, Ottawa, ON",(613) 692-6202,45.23398052,-75.67730624,Grocery,NA,2021-07-06,grocery,45.2339852,-75.6774721,"c(369382.743630855, 5010776.14928239)"
Drummond's Gas,"5220 Mitch Owens Road, Manotick, ON K4M 1B2",NA,45.233935,-75.675158,NA,NA,NA,convenience,45.233935,-75.675158,"c(369564.497662286, 5010772.42547384)"
YIG,"401 Ottawa St Rr 4, Almonte, Ontario, K0A 1A0",6132562080,45.234038,-76.182098,Patrice's Your Independent Grocer,"Almonte, Ontario, K0A 1A0",2021-05-01,grocery,45.23389,-76.182175,"c(329754.835807087, 5010485.57094713)"
Mimi Dairy Barn and Cafe,"1088 Bridge St, Ottawa, ON K4M 1J2",NA,NA,NA,"Desserts, Cafes, Ice Cream &amp; Frozen Yogurt",NA,NA,bakery,45.2292958,-75.6819243,"c(369038.451460187, 5010251.48552487)"
Mac's,"5511 Main Street, MANOTICK, Canada",NA,45.2271049,-75.6861776,"atm, coffee, polar_pop, froster, redbull_shop",NA,NA,convenience,45.2271049,-75.6861776,"c(368706.921278257, 5010004.64478535)"
Manotick Natural Market,"1143 Tighe Street, Manotick, ON K4M 1A8",NA,NA,NA,"Jewellery, Vitamins &amp; Supplements, Health Food Store",NA,NA,health store,45.2256217,-75.6840638,"c(368874.577652753, 5009841.50019027)"
The Gingerbread Man,"1134 Tighe Street, Ottawa, ON K4M 1A2",NA,NA,NA,"Desserts, Bakeries",NA,NA,bakery,45.2255842,-75.6831843,"c(368943.685972465, 5009838.03163842)"
Scrummie Scones,"5546 Manotick Main Street, Ottawa, ON K4M 1B3",NA,NA,NA,Bakeries,NA,NA,bakery,45.2248788,-75.6840936,"c(368873.072085833, 5009758.92177266)"
Circle K,"86 Bridge St., ALMONTE, Canada",NA,45.2243153,-76.1950639,"atm, coffee, polar_pop, froster",NA,NA,convenience,45.2243153,-76.1950639,"c(328746.851355485, 5009417.67628739)"
Giant Tiger,"1168 Maple Street, Manotick, ON, K4M 1A5",613-692-4766,45.2242374,-75.6859436,NA,NA,NA,convenience,45.2242374,-75.6859436,"c(368728.510700395, 5009686.1791616)"
YIG,"1160 Beaverwood Rd, Manotick, Ontario, K4M 1A5",6136922828,45.223079,-75.683632,McDonoughÃ•s YIG - (Colleague Testing),"Manotick, Ontario, K4M 1A5",2021-05-01,grocery,45.2235963,-75.6847232,"c(368825.069320047, 5009615.90434514)"
ALMONTE GAS AND GROCERY CORP,"234 CHRISTIAN ST, ALMONTE, ON",NA,45.2206138,-76.204693,NA,NA,NA,convenience,45.2206138,-76.204693,"c(327992.176151256, 5009003.5353042)"
Discount Tobacco & Grocery Shop,"5646 Manotick Main Street, Manotick, ON K4M 1B3",NA,45.2201635,-75.6768404,Convenience Stores,NA,NA,convenience,45.2201635,-75.6768404,"c(369448.009262242, 5009240.71823943)"
The Fancy Farm Girl,"3282 9th Line Rd, Metcalfe, ON K0A 2P0",NA,45.215696,-75.4456054,NA,NA,NA,grocery,45.215696,-75.4456054,"c(387614.852913088, 5008955.49607891)"
Bell Family Farm,"7321 Flewellyn Rd, Stittsville, ON K2S 1B6",NA,45.2074577,-75.954322,NA,NA,NA,grocery,45.2074577,-75.954322,"c(347665.146602312, 5007644.00069562)"
Drummond's Gas,"5789 Perth, Richmond, ON K0A 2Z0",NA,45.2046343,-75.8233229,NA,NA,NA,convenience,45.2046343,-75.8233229,"c(357958.266833075, 5007408.15350967)"
YIG,"5911 Perth St, Richmond, Ontario, K0A 2Z0",6138387255,45.201432,-75.828786,Your Independent Grocer Perth Street (Colleague Testing),"Richmond, Ontario, K0A 2Z0",2021-05-01,grocery,45.2032116,-75.8290665,"c(357508.376134698, 5007246.29091618)"
MacEwen Richmond,"5925 Perth St, Richmond, ON",613-838-3012,45.2007119,-75.8294839,NA,NA,NA,convenience,45.2007119,-75.8294839,"c(357477.892124783, 5006968.24042562)"
Millers' Farm and Market,"6158 Rideau Valley Dr N, Manotick, ON K4M 1B3",NA,45.1950474,-75.6437272,NA,NA,NA,grocery,45.1950474,-75.6437272,"c(372078.203461185, 5006476.75621015)"
Circle K,"6138 Perth Street, RICHMOND, Canada",NA,45.1938724,-75.8389807,"atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA,NA,convenience,45.1938724,-75.8389807,"c(356738.015143818, 5006202.05252908)"
Christopher's Meat Market,"6146 Perth St, Richmond, ON K0A 2Z0",NA,45.1935776,-75.8394527,NA,NA,NA,grocery,45.1935776,-75.8394527,"c(356701.196847785, 5006168.9895806)"
Kellgreen Farm,"2325 River Rd, Manotick, ON K4M 1B4",NA,45.1843684,-75.6277102,NA,NA,NA,grocery,45.1843684,-75.6277102,"c(373349.492820048, 5005303.52972892)"
Munster Farm,"2535 Munster Rd, Stittsville, ON K2S 1B8",NA,45.1791782,-75.95095,NA,NA,NA,grocery,45.1791782,-75.95095,"c(347951.396674696, 5004503.25364766)"
Rideau Pines Farm and Market,"5714 Fourth Line Rd, North Gower, ON K0A 2T0",NA,45.1761956,-75.774174,NA,NA,NA,grocery,45.1761956,-75.774174,"c(361847.699122937, 5004281.45737523)"
SunTech Greenhouses Ltd,"5541 Doyle Rd, Manotick, ON K4M 1B4",NA,45.1727472,-75.6222462,NA,NA,NA,grocery,45.1727472,-75.6222462,"c(373792.918726551, 5004016.78665972)"
