rowid,name,address,category2,category3,Nbhd,lat,lng,dataset,update_date,phone,chain,nems_code
3654,Panera Bread,320 West Hunt Club Road K2E 0B7,restaurant,regular,Hunt Club South Industrial,45.3389174,-75.7136194,new,2021-11-11,+1 (613) 274-0888: +1 (613) 274-0888,0,356
3655,Papa Joe's Pizza,"4000 Bridle Path Drive, Ottawa, ON K1T 1Z5",restaurant,regular,Emerald Woods - Sawmill Creek,45.348391,-75.645412,new,2021-11-11,+1 (613) 680-8484,1,0
3656,Papa Joe's Pizza,"527 Bronson Avenue, Ottawa K1R 6J9",restaurant,regular,Centretown,45.406096,-75.702473,new,2021-11-11,+1 (613) 688-5555,1,0
3657,Parti Pizza,"267 Greenbank Avenue, Ottawa K2H 8K9",restaurant,regular,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.3244027778,-75.7778777778,new,2021-11-11,+1 (613) 828-2874,0,253
3658,Patty's Pub,"1186 Bank Street, Ottawa K1S 0W6",restaurant,regular,Old Ottawa South,45.3919861111,-75.6816472222,new,2021-11-11,+1 (613) 730-2434,0,0
3659,Pearl of India,"2181 St. Joseph Boulevard, Ottawa K1C 7C5",restaurant,regular,Convent Glen - Orléans Woods,45.4673416667,-75.533675,new,2021-11-11,+1 (613) 834-6554,0,0
3660,Pelican Fishery & Grill,"1500 Bank Street, Ottawa K1H 7Z2",restaurant,regular,Billings Bridge - Alta Vista,45.3810694444,-75.6702722222,new,2021-11-11,+1 (613) 526-5229,0,0
3661,Perfection-Satisfaction-Promise,"167 Laurier Avenue East, Ottawa K1N 6N8",restaurant,regular,Sandy Hill,45.425212,-75.683326,new,2021-11-11,+1 (613) 234-7299,0,0
3662,Petit Bill's Bistro,"1293 Wellington Street, Ottawa K1Y 3A8",restaurant,regular,Island Park - Wellington Village,45.3990472222,-75.7355722222,new,2021-11-11,+1 (613) 729-2500,0,0
3663,Pho 99,"120 Lebreton Street North, Ottawa K1R 7H5",restaurant,regular,West Centretown,45.4071888889,-75.7076638889,new,2021-11-11,+1 (613) 232-7289,0,0
3664,Pho Bac Oriental Cuisine,"873 Somerset Street West, Ottawa K1R 7J9",restaurant,regular,West Centretown,45.4087777778,-75.7132333333,new,2021-11-11,+1 (613) 563-0788,0,0
3665,Pho Bo Ga 2,"857 Somerset Street West, Ottawa K1R 7M1",restaurant,regular,West Centretown,45.40896,-75.712638,new,2021-11-11,+1 (613) 234-7089,1,0
3666,Pho Bo Ga King,"778 Somerset Street West, Ottawa K1R 6R1",restaurant,regular,West Centretown,45.41,-75.7096944444,new,2021-11-11,+1 (613) 237-3002,1,0
3667,Pho LA Express,"79 Montreal Road, Ottawa K1L 6E8",restaurant,regular,Vanier North,45.4338138889,-75.6677083333,new,2021-11-11,+1 (613) 747-1111,0,0
3668,Pho May,"1245 Donald Street, Ottawa K1K 3B1",restaurant,regular,Overbrook - McArthur,45.4300083333,-75.6384583333,new,2021-11-11,+1 (613) 748-3075,0,383
3669,Pho Moonlight,"442 Hazeldean Road, Ottawa K2L 1V2",restaurant,regular,Glen Cairn - Kanata South Business Park,45.2997333333,-75.8852472222,new,2021-11-11,+1 (613) 836-6658,0,0
3670,Pho Thi Noodle Soup Restaurant,"1691 Merivale Road, Ottawa K2G 4R2",restaurant,regular,Borden Farm - Fisher Glen,45.3463333333,-75.7303083333,new,2021-11-11,+1 (613) 224-7687,0,0
3671,Pho Van Van,"127 Holland Avenue, Ottawa K1Y 0Y2",restaurant,regular,Hintonburg - Mechanicsville,45.399575,-75.731482,new,2021-11-11,+1 (613) 722-1663,0,0
3672,Pizza Hut,"1550 Merivale Road, Ottawa K2G 3J8",restaurant,regular,Cityview - Crestview - Meadowlands,45.3537638889,-75.7355805556,new,2021-11-11,+1 (613) 226-1188,0,0
3673,Pizza Pizza,"1160 Beaverwood Rd, Manotick, ON, K4M1A8",fast food,regular,Manotick,45.224138,-75.684514,new,2021-11-11,NA,1,369
3674,Pizza Pizza,"1191 St Laurent Boulevard, Ottawa, ON, K1K3B7",fast food,regular,Overbrook - McArthur,45.423333,-75.636669,new,2021-11-11,NA,1,369
3675,Pizza Pizza,"1197 Wellington Street, Ottawa, ON, K1Y2Z8",fast food,regular,Hintonburg - Mechanicsville,45.400491,-75.7303,new,2021-11-11,NA,1,369
3676,Pizza Pizza,"1338 Richmond Road, Ottawa, ON, K2B8L4",fast food,regular,Britannia Village,45.366713,-75.787036,new,2021-11-11,NA,1,369
3677,Pizza Pizza,"1615 Orleans Boulevard, Gloucester, ON, K1C7E2",fast food,regular,Orléans Village - Chateauneuf,45.462046,-75.526355,new,2021-11-11,NA,1,369
3678,Pizza Pizza,"1675 Tenth Line Road, Ottawa, ON, K1E3P6",fast food,regular,Queenswood Heights,45.467698,-75.491944,new,2021-11-11,NA,1,369
3679,Pizza Pizza,"1717 Bank Street, Ottawa, ON, K1S3Y2",fast food,regular,Billings Bridge - Alta Vista,45.374694,-75.665503,new,2021-11-11,NA,1,369
3680,Pizza Pizza,"1779 Carling Avenue, Ottawa, ON, K2A1C9",fast food,regular,Laurentian,45.377693,-75.753994,new,2021-11-11,NA,1,369
3681,Pizza Pizza,"1826 ROBERTSON ROAD, Nepean, ON, K2H5Z6",fast food,regular,Bells Corners East,45.3279,-75.818922,new,2021-11-11,NA,1,369
3682,Pizza Pizza,"1910 St Laurent Boulevard, Ottawa, ON, K1G1A4",fast food,regular,Elmvale - Canterbury,45.40003,-75.623969,new,2021-11-11,NA,1,369
3683,Pizza Pizza,"1950 Montreal Road, Gloucester, ON, K1J6N2",fast food,regular,Rothwell Heights - Beacon Hill North,45.447086,-75.600211,new,2021-11-11,NA,1,369
3684,Pizza Pizza,"1958 Portobello Boulevard, Orleans, ON, K4A4E7",fast food,regular,Portobello South,45.463524,-75.464177,new,2021-11-11,NA,1,369
3685,Pizza Pizza,"230 Elgin Street, Ottawa, ON, K2P1L7",fast food,regular,Centretown,45.418658,-75.691019,new,2021-11-11,NA,1,369
3686,Pizza Pizza,"2301 Navaho Drive, Ottawa K2G 6Z1",restaurant,regular,Cityview - Crestview - Meadowlands,45.352797,-75.755666,new,2021-11-11,+1 (613) 737-1111,1,369
3687,Pizza Pizza,"2369 St Joseph Boulevard, Orleans, ON, K1C2E3",fast food,regular,Convent Glen - Orléans Woods,45.469052,-75.529673,new,2021-11-11,NA,1,369
3688,Pizza Pizza,"2515 Bank Street, Ottawa, ON, K1V8R9",fast food,regular,Emerald Woods - Sawmill Creek,45.353977,-75.644085,new,2021-11-11,NA,1,369
3689,Pizza Pizza,"3171 Strandherd Drive, Barrhaven K2J 5N1",restaurant,regular,Chapman Mills,45.2750567,-75.7211773,new,2021-11-11,+1 (613) 737-1111,1,369
3690,Pizza Pizza,"336 Rideau Street, Ottawa, ON, K1N5Y5",fast food,regular,Sandy Hill,45.429199,-75.684425,new,2021-11-11,NA,1,369
3691,Pizza Pizza,"420 Hazeldean Road, Ottawa, ON, K2L4B2",fast food,regular,Katimavik - Hazeldean,45.302681,-75.880086,new,2021-11-11,NA,1,369
3692,Pizza Pizza,"673 Somerset Street West, Ottawa, ON, K1R6P3",fast food,regular,West Centretown,45.41147,-75.705871,new,2021-11-11,NA,1,369
3693,Pizza Pizza,"933 Bank Street, Ottawa, ON, K1S3W5",fast food,regular,Glebe - Dows Lake,45.399936,-75.686573,new,2021-11-11,NA,1,369
3694,Pizza Shark,"569 Gladstone Avenue, Ottawa K1R 5N9",restaurant,regular,Centretown,45.4094083333,-75.7004083333,new,2021-11-11,+1 (613) 563-9999,0,65
3695,Pizza Workz,"461 Donald B. Munro Drive, Carp K0A 1K5",restaurant,regular,Carp,45.344861,-76.038102,new,2021-11-11,+1 (613) 839-5555,0,73
3696,Planet Coffee,"24 York Street, Ottawa K1N 1K2",restaurant,regular,Byward Market,45.4271861111,-75.69365,new,2021-11-11,+1 (613) 789-6261,0,26
3697,Popeyes Louisiana Kitchen,1365 Woodroffe Avenue K2G 1V7,restaurant,regular,Cityview - Crestview - Meadowlands,45.350109,-75.759375,new,2021-11-11,+1 (613) 422-7111,0,374
3698,Pressed,"750 Gladstone Avenue, Ottawa K1R 6X5",restaurant,regular,West Centretown,45.4070361111,-75.7053388889,new,2021-11-11,+1 (613) 231-6499,0,0
3699,Prince Ali Bakery,"1600 Walkley Road, Ottawa K1V 6P5",restaurant,regular,Ledbury - Heron Gate - Ridgemont,45.3771669,-75.646504,new,2021-11-11,+1 (613) 521-9191,0,323
3700,Prince Gourmet,"3848 Innes Road, Unit 106, Ottawa K1W 1K9",restaurant,regular,Chapel Hill South,45.4518972222,-75.51175,new,2021-11-11,+1 (613) 830-0888,1,107
3701,Prince Gourmet,"576 Montreal Road, Ottawa K1K 0T9",restaurant,regular,Manor Park,45.442084,-75.643952,new,2021-11-11,+1 (613) 740-0888,1,107
3702,Pub 101,"101 York Street, Ottawa K1N 8Y3",restaurant,regular,Byward Market,45.428918,-75.691161,new,2021-11-11,+1 (613) 789-3515,0,0
3703,Pub Italia,"434 Preston Street, Ottawa K1S 4N4",restaurant,regular,West Centretown,45.399613,-75.709101,new,2021-11-11,+1 (613) 232-2326,0,0
3704,Pure Kitchen,"340 Elgin Street, Ottawa K2P 1M5",restaurant,regular,Centretown,45.415882,-75.688882,new,2021-11-11,+1 (613) 233-7873,1,0
3705,Pure Kitchen,"357 Richmond Road, Ottawa K2A 0E7",restaurant,regular,Westboro,45.3917666667,-75.7547694444,new,2021-11-11,+1 (613) 680-5500,1,0
3706,Quesada Burritos & Tacos,"1261 Stittsville Main Street, Stittsville, ON K2S 2E4",restaurant,regular,Stittsville,45.267366,-75.928599,new,2021-11-11,+1 (613) 292-1232,1,0
3707,Quesada Burritos & Tacos,"2150, Robertson Road, Nepean K2H 9S1",restaurant,regular,Bells Corners West,45.319535,-75.835702,new,2021-11-11,+1 (613) 695-4222,1,0
3708,Rangoli,"2491 St. Joseph Boulevard, Ottawa K1C 1N8",restaurant,regular,Convent Glen - Orléans Woods,45.4702194444,-75.5273222222,new,2021-11-11,+1 (613) 834-4549,0,0
3709,Rangoon Restaurant,"634 Somerset St W, Ottawa",restaurant,regular,Centretown,45.411861,-75.704529,new,2021-11-11,+1 (613) 680-8821,0,0
3710,Red Apron,"564 Gladstone Avenue, Ottawa K1R 5P3",restaurant,regular,Centretown,45.4093777778,-75.7000666667,new,2021-11-11,+1 (613) 695-0417,0,467
3711,Red Door Provisions,"117 Beechwood Avenue, Unit 1, Ottawa K1M 1L6",restaurant,regular,Lindenlea - New Edinburgh,45.4415805556,-75.6729583333,new,2021-11-11,+1 (613) 695-6804,0,0
3712,Red Lobster,"1499 St. Laurent Boulevard, Ottawa K1G 0Z9",restaurant,regular,East Industrial,45.4126916667,-75.6305777778,new,2021-11-11,+1 (613) 744-7560,0,0
3713,Regino's Pizza,"411 McArthur Avenue, Ottawa K1K 1G7",restaurant,regular,Vanier South,45.4321944444,-75.6487277778,new,2021-11-11,+1 (613) 680-5999,0,346
3714,Ricardo's Pizza,"267 Bay Street, Ottawa K1R 5Z4",restaurant,regular,Centretown,45.4150583333,-75.7038638889,new,2021-11-11,+1 (613) 233-1515: +1 (613) 233-5555,0,476
3715,River Pizza,"4042 Innes Road, Ottawa K1C 7G4",restaurant,regular,Chapel Hill South,45.4550472222,-75.5053333333,new,2021-11-11,+1 (613) 841-4999,0,103
3716,Riverside Pub,"3673 Riverside Drive, Ottawa K1V 0P5",restaurant,regular,Hunt Club Woods - Quintarra - Revelstoke,45.3436777778,-75.6905527778,new,2021-11-11,+1 (613) 733-8459,0,0
3717,Roberto Pizza,"348 Preston Street, Ottawa K1S 4M6",restaurant,regular,West Centretown,45.402323,-75.710727,new,2021-11-11,+1 (613) 230-3111,0,0
3718,Royal's Restaurant,"6152 Perth Street, Ottawa K0A 2Z0",restaurant,regular,Richmond,45.1934888889,-75.8399277778,new,2021-11-11,+1 (613) 838-2222,0,0
3719,Russell Restaurant,"182 Castor Street, Russell K4R 1C7",restaurant,regular,(None),45.257289,-75.357484,new,2021-11-11,+1 (613) 445-2886,0,0
3720,Sahara Dunes Shawarma,"90 Robertson Road, Ottawa K2H 5Y8",restaurant,regular,Bells Corners East,45.3222583333,-75.8320833333,new,2021-11-11,+1 (613) 828-4224,0,2
3721,Saigon Boy Noodle House,"648 Somerset Street West, Ottawa K1R 5K1",restaurant,regular,Centretown,45.4117555556,-75.7049944444,new,2021-11-11,+1 (613) 230-8080,0,0
3722,Sala Thai,"2666 Alta Vista Drive, Ottawa K1V 1A3",restaurant,regular,Billings Bridge - Alta Vista,45.373425,-75.6634055556,new,2021-11-11,+1 (613) 521-1102,0,0
3723,Salang Kabob House,2934 Carling Avenue K2B 7J7,restaurant,regular,Whitehaven - Queensway Terrace North,45.356418,-75.801913,new,2021-11-11,+1 (613) 820-0007: +1 (613) 820-0007,0,109
3724,Sandy Hill Lounge & Grill,"321 Somerset Street East, Ottawa K1N 6W4",restaurant,regular,Sandy Hill,45.424594,-75.674396,new,2021-11-11,+1 (613) 695-0875,0,0
3725,Sanguiccio,"183 Preston Street, Ottawa K1R 7P8",restaurant,regular,West Centretown,45.4064472222,-75.7129583333,new,2021-11-11,+1 (613) 569-0456,0,0
3726,Sansotei Ramen,"153 Bank Street, Ottawa K1P 5N7",restaurant,regular,Centretown,45.418976,-75.699185,new,2021-11-11,+1 (613) 695-1718,0,0
3727,Schnitzel Works,"1400 Cyrville Road, Ottawa K1B 5K1",restaurant,regular,East Industrial,45.4208416667,-75.6210861111,new,2021-11-11,+1 (613) 695-9577,0,0
3728,Second Cup,"1 Springfield Road
Ottawa, ON, K1M 1C8",fast food,coffee shop,Lindenlea - New Edinburgh,45.440071,-75.67617880000002,new,2021-11-11,NA,1,447
3729,Second Cup,"100 Bayshore Drive, Level 1 Bayshore Shopping Centre
Ottawa, ON, K2B 8C1",fast food,coffee shop,Bayshore - Belltown,45.3482612,-75.80509479999999,new,2021-11-11,NA,1,447
3730,Second Cup,"1053 Carling Ave.
Ottawa, ON, K1Y 4E9",fast food,coffee shop,Civic Hospital-Central Park,45.3933875,-75.7223096,new,2021-11-11,NA,1,447
3731,Second Cup,"110 Place D'Orleans Dr.
Ottawa, ON, K1C 2L9",fast food,coffee shop,Convent Glen - Orléans Woods,45.4781702,-75.5155571,new,2021-11-11,NA,1,447
3732,Second Cup,"111 Albert St., PO Box 121, Suite #107
Ottawa, ON, K1P 1A5",fast food,coffee shop,Centretown,45.421646,-75.69742939999999,new,2021-11-11,NA,1,447
3733,Second Cup,"1125 Colonel By Drive, Residence Commons Building, Room 124
Ottawa, ON, K1S 5B6",fast food,coffee shop,Carleton University,45.3833626,-75.6943225,new,2021-11-11,NA,1,447
3734,Second Cup,"1200 St. Laurent Blvd., K7 (Kiosk)
Ottawa, ON, K1K 3B8",fast food,coffee shop,Overbrook - McArthur,45.4219466,-75.6387057,new,2021-11-11,NA,1,447
3735,Second Cup,"123 Bank Street / 215 Slater Street
Ottawa, ON, K1P 5N5",fast food,coffee shop,Centretown,45.4195785,-75.6997678,new,2021-11-11,NA,1,447
3736,Second Cup,"1309 Carling Avenue
Ottawa, ON, K1Z 7L3",fast food,coffee shop,Civic Hospital-Central Park,45.3867692,-75.7355233,new,2021-11-11,NA,1,447
3737,Second Cup,"1440 Bank St
Ottawa, ON, K1H7Z2",fast food,coffee shop,Billings Bridge - Alta Vista,45.3821756,-75.6709461,new,2021-11-11,NA,1,447
3738,Second Cup,"153 Laurier Avenue East
Ottawa, ON, K1N 6N8",fast food,coffee shop,Sandy Hill,45.4249781,-75.6843244,new,2021-11-11,NA,1,447
3739,Second Cup,"1715 Merivale Rd.
Nepean, ON, K2G 3J8",fast food,coffee shop,Borden Farm - Fisher Glen,45.3449063,-75.7295195,new,2021-11-11,NA,1,447
3740,Second Cup,"2121 Carling Avenue, B2
Ottawa, ON, K2A 1H2",fast food,coffee shop,Laurentian,45.3731497,-75.76867940000001,new,2021-11-11,NA,1,447
3741,Second Cup,"214 Hunt Club Road
Ottawa, ON, K1V 1C1",fast food,coffee shop,Hunt Club - Ottawa Airport,45.3344302,-75.6921265,new,2021-11-11,NA,1,447
3742,Second Cup,"300 Eagleson Road
Kanata, ON, K2M 1C9",fast food,coffee shop,Glen Cairn - Kanata South Business Park,45.3023709,-75.87776439999999,new,2021-11-11,NA,1,447
3743,Second Cup,"3170 Greenbank Road, Unit 1
Napean, ON, K2J 4B1",fast food,coffee shop,Stonebridge - Half Moon Bay - Heart's Desire,45.2692465,-75.74609869999999,new,2021-11-11,NA,1,447
3744,Second Cup,"380 Sussex Dr
Ottawa, ON, K1N 9N4",fast food,coffee shop,Byward Market,45.4295366,-75.6989241,new,2021-11-11,NA,1,447
3745,Second Cup,"50 Rideau Street
Ottawa, ON, K1N 9J7",fast food,coffee shop,Sandy Hill,45.42527949999999,-75.69298189999999,new,2021-11-11,NA,1,447
3746,Second Cup,"99 Metcalfe Street
Ottawa, ON, K1P 6L7",fast food,coffee shop,Centretown,45.4208809,-75.6952365,new,2021-11-11,NA,1,447
3747,SEN Asian Cuisine,"200 Marché Way, Unit 103, Ottawa K1S 3W7",restaurant,regular,Glebe - Dows Lake,45.399972,-75.684364,new,2021-11-11,+1 (613) 232-0111,0,0
3748,Sens House,"73 York Street, Ottawa K1N 5T2",restaurant,regular,Byward Market,45.4284823,-75.6920482,new,2021-11-11,+1 (613) 241-5434,0,0
3749,Shaan Curry House,"1489 Merivale Road, Ottawa K2E 5P3",restaurant,regular,Skyline - Fisher Heights,45.3592222222,-75.7359,new,2021-11-11,+1 (613) 228-9759,0,0
3750,Shabel Pizza & Bakery,"107 Mann Avenue, Ottawa K1N 5A4",restaurant,regular,Sandy Hill,45.421164,-75.67224,new,2021-11-11,+1 (613) 237-9229,0,318
3751,Shanghai Restaurant,"651 Somerset Street West, Ottawa K1R 5K3",restaurant,regular,Centretown,45.4117611111,-75.7052527778,new,2021-11-11,+1 (613) 233-4001,0,0
3752,Shawarma Andalos,"527 West Hunt Club Road, Ottawa K2G 5W5",restaurant,regular,Tanglewood,45.334213,-75.72628,new,2021-11-11,+1 (613) 241-2333,1,97
3753,Shawarma Byte,"4750 Bank Street, Ottawa K1T 3W7",restaurant,regular,Findlay Creek,45.3187138889,-75.5950916667,new,2021-11-11,+1 (613) 822-1114,0,407
3754,SHAWARMA CHEF,2012 TENTH LINE ROAD,fast food,regular,Portobello South,45.45974731,-75.4875946,old,2018-07-06,NA,0,158
3755,Shawarma De Roza,"1896 Prince Of Wales Drive, Ottawa K2C 3J7",restaurant,regular,Carleton Heights - Rideauview,45.3538138889,-75.7043833333,new,2021-11-11,+1 (613) 274-0404,0,268
3756,Shawarma Deluxe,"347 Dalhousie Street, Ottawa K1N 7G1",restaurant,regular,Byward Market,45.4282333333,-75.6904916667,new,2021-11-11,+1 (613) 241-9596,0,421
3757,Shawarma Express,"119 Slater Street, Centretown K1P 5H2",restaurant,regular,Centretown,45.420958,-75.696411,new,2021-11-11,+1 (613) 232-0606,0,141
3758,Shawarma Palace,"464 Rideau Street, Ottawa K1N 5Z4",restaurant,regular,Sandy Hill,45.43091,-75.680265,new,2021-11-11,+1 (613) 789-9533,0,408
3759,Shawarma Planet,"222 Hunt Club Road, Ottawa K1V 1E5",restaurant,regular,Hunt Club - Ottawa Airport,45.3349888889,-75.6908277778,new,2021-11-11,+1 (613) 737-3300,0,327
3760,Shawarma Prince,"3101 Strandherd Drive, Unit 3, Ottawa K2G 4R1",restaurant,regular,Chapman Mills,45.2757111111,-75.7175,new,2021-11-11,+1 (613) 843-0003,0,382
3761,Shawarma Prince & Pies,"180 Lees Avenue, Lower Level, Ottawa K1S 5J6",restaurant,regular,Old Ottawa East,45.415164,-75.671271,new,2021-11-11,+1 (613) 695-9533,0,474
3762,Shawarma Rosana,"2219 Arch Street, Ottawa K1G 2H5",restaurant,regular,Elmvale - Canterbury,45.389173,-75.6305756,new,2021-11-11,+1 (613) 521-8500,0,189
3763,Shawarma Station,"2446 Bank Street, Ottawa K1V 8S2",restaurant,regular,Emerald Woods - Sawmill Creek,45.35245,-75.6461722222,new,2021-11-11,+1 (613) 737-2121,0,149
3764,Shawarma Village,"84 O'Connor Street, Ottawa K1P 5M7",restaurant,regular,Centretown,45.4209361111,-75.6982194444,new,2021-11-11,+1 (613) 238-3379,0,390
3765,Shekarchi Express,"398 Kent Street, Ottawa K2P 0R6",restaurant,regular,Centretown,45.411952,-75.696618,new,2021-11-11,+1 (613) 567-1313,0,0
3766,Siam Bistro,"1268 Wellington Street, Ottawa K1Y 3A5",restaurant,regular,Island Park - Wellington Village,45.3994666667,-75.7335138889,new,2021-11-11,+1 (613) 728-3111,0,0
3767,Siam Kitchen,"1050 Bank Street, Ottawa K1S 3W9",restaurant,regular,Old Ottawa South,45.3952916667,-75.6842944444,new,2021-11-11,+1 (613) 730-3954,0,0
3768,Signatures Restaurant,"453 Laurier Avenue East, Ottawa K1N 6R4",restaurant,regular,Sandy Hill,45.428978,-75.67447,new,2021-11-11,+1 (613) 755-2369,0,0
3769,Singapore Restaurant,"69 Kempster Avenue, Ottawa K2B 8E8",restaurant,regular,Bayshore - Belltown,45.3552333333,-75.8056416667,new,2021-11-11,+1 (613) 820-4119,0,0
3770,Smoke's Poutinerie,"407 Dalhousie Street, Ottawa K1N 9J9",restaurant,regular,Sandy Hill,45.427062,-75.689471,new,2021-11-11,+1 (613) 789-2873,0,466
3771,Social,"537 Sussex Drive, Ottawa K1N 6Z6",restaurant,regular,Byward Market,45.426555,-75.694053,new,2021-11-11,+1 (613) 789-7355,0,0
3772,Soleil des Iles,"287 Queen Mary Street, Ottawa K1K 1X1",restaurant,regular,Overbrook - McArthur,45.4252388889,-75.6531527778,new,2021-11-11,+1 (613) 744-4439,0,445
3773,Springroll House Cafe,"1093 Wellington Street West, Ottawa K1Y 2Y4",restaurant,regular,Hintonburg - Mechanicsville,45.4029,-75.7256555556,new,2021-11-11,+1 (613) 728-3544,0,0
3774,Stanley's,"1565 Maple Grove Road, Ottawa K2V 1A3",restaurant,regular,Katimavik - Hazeldean,45.2969975,-75.9090323,new,2021-11-11,+1 (613) 599-0233,0,0
3775,Starbucks,"100 Bayshore Drive, Unit FCRU1, Ottawa, ON K2B 8C1",fast food,coffee shop,Bayshore - Belltown,45.347414,-75.807362,new,2021-11-11,NA,1,1
3776,Starbucks,"100 Kent St, Ottawa, ON K1P 5R7",fast food,coffee shop,Centretown,45.419994,-75.7034,new,2021-11-11,NA,1,1
3777,Starbucks,"1125 Colonel By Dr, Ottawa, ON K1S 5B6",fast food,coffee shop,Carleton University,45.383376,-75.697599,new,2021-11-11,NA,1,1
3778,Starbucks,"1181 Greenbank Road, Ottawa, ON K2J 4Y6",fast food,coffee shop,Old Barrhaven East,45.274453,-75.748235,new,2021-11-11,NA,1,1
3779,Starbucks,"1200 St. Laurent Blvd., 541A, Ottawa, ON K1K 3B8",fast food,coffee shop,Overbrook - McArthur,45.42339,-75.636936,new,2021-11-11,NA,1,1
3780,Starbucks,"1350 Baseline Road, Ottawa, ON K2C 0A9",fast food,coffee shop,Skyline - Fisher Heights,45.362723,-75.736507,new,2021-11-11,NA,1,1
3781,Starbucks,"1379 Woodroffe Avenue, Nepean, ON K2G 1V7",fast food,coffee shop,Cityview - Crestview - Meadowlands,45.350365,-75.761738,new,2021-11-11,NA,1,1
3782,Starbucks,"1385 Woodroffe Ave, Ottawa, ON K2G 1V8",fast food,coffee shop,Cityview - Crestview - Meadowlands,45.349959,-75.75625,new,2021-11-11,NA,1,1
3783,Starbucks,"1620 Scott Street, 30, Ottawa, ON K1Y 4S7",fast food,coffee shop,Hintonburg - Mechanicsville,45.403884,-75.733759,new,2021-11-11,NA,1,1
3784,Starbucks,"1831 Robertson Road, Nepean, ON K2H 8X3",fast food,coffee shop,Bells Corners East,45.328247,-75.818912,new,2021-11-11,NA,1,1
3785,Starbucks,"1910 St. Laurent Blvd, Unit A/B, Ottawa, ON K1G 1A4",fast food,coffee shop,Elmvale - Canterbury,45.39899,-75.623117,new,2021-11-11,NA,1,1
3786,Starbucks,"216 Elgin Street, Ottawa, ON K2P 1L7",fast food,coffee shop,Centretown,45.41901,-75.691568,new,2021-11-11,NA,1,1
3787,Starbucks,"2210 Bank Street, Ottawa, ON K1V 1G6",fast food,coffee shop,South Keys - Greenboro West,45.356731,-75.655827,new,2021-11-11,NA,1,1
